Time,xr_2,xr_3,xr_4,xr_5,xr_6,xr_7,xr_8,xr_9,xr_10,12 m,24 m,36 m,48 m,60 m,72 m,84 m,96 m,108 m,120 m,fwd_2,fwd_3,fwd_4,fwd_5,fwd_6,fwd_7,fwd_8,fwd_9,fwd_10,F1,F2,F3,F4,F5,F6,F7,F8,F1^3,slope,level,curvature,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,CP,IV_5,IV_10,IV_30,RV_5,RV_10,RV_20
199906,-0.599240751,-1.102845235,-1.231699869,-1.083134436,-1.195992275,-1.429839756,-1.24565277,-1.040314331,-0.631918702,5.168309155,5.457327897,5.571920972,5.677601662,5.785625168,5.795941982,5.815432369,5.855511548,5.879517994,5.919116172,5.746346639,5.801107121,5.994643735,6.21771919,5.847526055,5.93237469,6.136065802,6.071569555,6.275499776,-0.007821242,-0.087113963,-0.038707239,0.144029522,-0.123198735,0.257634074,0.030936375,-0.067410658,-4.78E-07,0.461788275,5.720689746,-0.097403133,0.289018742,0.403611816,0.509292507,0.617316012,0.627632827,0.647123214,0.687202393,0.711208838,0.750807016,-0.08972997,0.044266,0.060853,0.085608,0.118565072,0.108463822,0.087586553
199907,-0.407020903,-0.590545793,-0.537902988,-0.227804779,0.069408109,0.276091621,0.554689137,0.75065043,1.266660379,5.227372692,5.583293537,5.714497207,5.842753978,5.942781338,5.981506273,6.005821354,6.025362701,6.029040293,6.061562899,5.939214381,5.976904549,6.227524289,6.342890781,6.175130946,6.151711841,6.162152129,6.058461032,6.354266352,-0.167601896,0.146481221,-0.179020126,-0.125311234,-0.174317799,-0.060745424,0.001156047,-0.042109475,-0.004708004,0.478269363,5.862545925,-0.12035312,0.355920845,0.487124515,0.615381286,0.715408646,0.754133581,0.778448662,0.797990009,0.801667601,0.834190207,0.984696949,0.042581,0.056924,0.078158,0.081558743,0.075053913,0.055395094
199908,-0.288495787,-0.20301551,0.237384177,0.938572186,1.452345275,1.886783483,2.532289873,2.958940981,3.685902437,5.403418615,5.684736653,5.800312061,5.924506047,6.043237435,6.071247335,6.094898566,6.124140821,6.122228562,6.150934438,5.966054691,6.031462878,6.297088006,6.518162983,6.21129684,6.236805952,6.3288366,6.106930498,6.409287317,-0.190392793,-0.088293021,0.033188181,0.04782092,-0.053296646,0.104347683,-0.1846935,0.143397134,-0.006901628,0.466197785,5.959636175,-0.125401889,0.281318038,0.396893446,0.521087433,0.63981882,0.667828721,0.691479952,0.720722206,0.718809948,0.747515823,0.056932089,0.044326,0.060824,0.081151,0.114613635,0.106056123,0.088978726
199909,-0.321154826,-0.117069617,0.294285311,1.000948793,1.435722493,1.76802765,2.091675119,2.315329985,2.894133592,5.310687592,5.583026896,5.685902611,5.798068277,5.922958321,5.956930938,6.005262484,6.041755335,6.056167965,6.108388235,5.8553662,5.89165404,6.134565277,6.422518495,6.126794026,6.295251761,6.297205292,6.171469003,6.578370664,0.041090034,0.015158079,-0.197724906,-0.016796137,-0.216422945,-0.037636522,0.012630201,0.142526468,6.94E-05,0.525361339,5.871457817,-0.077250755,0.272339304,0.375215019,0.487380685,0.612270729,0.646243346,0.694574892,0.731067743,0.745480373,0.797700643,0.13920021,0.040366,0.058616,0.085419,0.085286479,0.101542426,0.078441501
199910,-0.167389396,0.292325372,0.959978738,1.753934646,2.200291267,2.637986144,3.182975194,3.635706233,4.364530576,5.493244622,5.760303965,5.854575321,5.972936705,6.071485971,6.06014019,6.096597167,6.127628457,6.142617366,6.19081725,6.027363308,6.043118033,6.328020858,6.465683032,6.003411287,6.31533903,6.344847482,6.262528642,6.624616204,-0.36836996,-0.200317711,0.239912598,0.03697832,0.099511715,0.107146355,-0.130078395,0.164846034,-0.049986488,0.430513285,6.007535728,-0.095925363,0.267059343,0.361330699,0.479692083,0.578241349,0.566895568,0.603352545,0.634383835,0.649372744,0.697572628,0.363887584,0.034569,0.050211,0.072927,0.091339137,0.0963929,0.081215326
199911,0.169278695,1.081367147,2.03934467,3.334906751,4.14241868,5.100618293,6.233097288,7.185604371,8.355130897,5.750900794,5.94692732,6.013755479,6.089882987,6.202904714,6.182535415,6.215102516,6.251191131,6.27951726,6.341953671,6.142953846,6.147411797,6.31826551,6.654991622,6.08068892,6.410505122,6.503811434,6.506126293,6.903881368,-0.216991948,-0.036219639,0.018283647,-0.097849525,-0.144078429,-0.023304916,0.190631778,-0.066068365,-0.010217176,0.395026351,6.163928568,-0.058464219,0.196026526,0.262854685,0.338982193,0.45200392,0.431634621,0.464201722,0.500290337,0.528616466,0.591052877,-0.601595602,0.032285,0.056828,0.089124,0.056295166,0.062222035,0.058938048
199912,0.918213711,2.558240768,4.115840465,5.998639112,7.482114321,8.818822193,10.12324009,11.39599503,12.86400868,5.957487808,6.164508628,6.258433105,6.336257424,6.441303733,6.429879953,6.464613833,6.488870165,6.510318028,6.560208939,6.371529448,6.446282059,6.56973038,6.861488971,6.37276105,6.673017115,6.658664491,6.681900927,7.009227139,-0.354001588,0.034183436,0.02877234,-0.006591024,-0.060646229,0.098478973,-0.01823542,-0.018353187,-0.044362461,0.395700311,6.388673766,-0.07894495,0.20702082,0.300945297,0.378769616,0.483815925,0.472392145,0.507126025,0.531382357,0.55283022,0.602721131,-0.25331441,0.04036,0.068353,0.12074,0.071423729,0.072984914,0.074707237
200001,2.151359607,4.257711938,6.002504582,7.855290989,9.337290616,10.56133269,11.63999002,12.60874229,13.48985114,6.232738889,6.533612625,6.586591985,6.604273703,6.672091872,6.643832688,6.636790762,6.621936694,6.608466813,6.608286238,6.834486361,6.692550705,6.657318855,6.943364551,6.502536768,6.594539202,6.517958218,6.500707768,6.606661061,-0.187373842,-0.056395538,-0.080584213,0.061689919,-0.189678766,0.078103411,0.204467247,0.060227335,-0.0065785,0.074673613,6.604663578,-0.101142441,0.300873736,0.353853096,0.371534814,0.439352983,0.411093799,0.404051873,0.389197805,0.375727924,0.375547349,-0.659551871,0.042715,0.071178,0.095575,0.106418605,0.101760808,0.105737159
200002,2.162138427,4.430465781,6.239288523,8.108061447,9.670617054,10.89643514,11.83491047,12.56823777,13.17651015,6.229342729,6.457143503,6.518072543,6.54532272,6.597556898,6.568943363,6.553602147,6.517636868,6.481440514,6.454525929,6.684944277,6.639930624,6.627073251,6.806493607,6.425875693,6.461554849,6.265879914,6.191869682,6.212294659,-0.113730934,0.03651043,-0.173702873,0.121103332,-0.156861241,0.074855671,-0.097014795,-0.109468106,-0.001471078,-0.002617574,6.503075443,-0.141722182,0.227800774,0.288729814,0.315979991,0.368214168,0.339600634,0.324259418,0.288294139,0.252097785,0.225183199,-0.708828418,0.047657,0.078107,0.10571,0.1087987,0.107215473,0.107240711
200003,2.354735983,4.270636891,5.628208387,6.838891229,7.855834951,8.384279432,8.795541347,9.04575754,9.139981691,6.268272892,6.39535532,6.34819707,6.289203963,6.261136633,6.204581029,6.160752828,6.121521712,6.092486908,6.077622797,6.522437747,6.253880572,6.11222464,6.148867313,5.921803009,5.897783625,5.846903902,5.860208476,5.943845794,-0.232252013,0.05431569,-0.058429178,-0.084299256,-0.051170705,-0.026670504,-0.05473958,-0.04869894,-0.012527905,-0.317732523,6.244704916,-0.024647574,0.127082428,0.079924178,0.020931071,-0.007136259,-0.063691863,-0.107520064,-0.14675118,-0.175785984,-0.190650095,-1.269576313,0.043362,0.069082,0.09154,0.070092611,0.0698662,0.067977029
200004,2.699687644,4.474581668,5.624367583,6.565938194,7.316903743,7.580925051,7.54040047,7.304571979,6.978060081,6.41380329,6.581712128,6.518137795,6.494459353,6.459339869,6.406869777,6.36455248,6.304396015,6.254654724,6.225929985,6.749620965,6.390989131,6.423424027,6.318861931,6.14451932,6.110648697,5.883300757,5.856724401,5.967407329,-0.115385019,-0.568475946,0.408840807,-0.156488135,0.082934588,-0.007233484,0.01577041,0.074419359,-0.001536202,-0.355782143,6.422327327,-0.055518813,0.167908837,0.104334505,0.080656063,0.045536579,-0.006933513,-0.04925081,-0.109407275,-0.159148566,-0.187873305,-0.315631587,0.040255,0.061623,0.082719,0.117973206,0.109152979,0.077252872
200005,2.890235665,4.595023919,5.660852261,6.378263149,6.900797944,7.111200532,7.218830556,7.141158757,7.003226118,6.560644207,6.621714031,6.550784959,6.516861211,6.470136851,6.408733381,6.356345605,6.311472053,6.278485159,6.268022334,6.682783855,6.408926815,6.415089967,6.283239411,6.10171603,6.042018948,5.997357191,6.014590009,6.173856913,0.062845847,-0.011663216,-0.279359856,0.369396085,-0.016174358,0.298319474,-0.164280211,-0.174874666,0.000248216,-0.353691697,6.453291072,-0.025268668,0.061069824,-0.009859248,-0.043782996,-0.090507356,-0.151910826,-0.204298602,-0.249172154,-0.282159048,-0.292621872,-0.680072502,0.044589,0.071436,0.096807,0.086721878,0.096426243,0.092879754
200006,2.42326947,3.832533026,4.507889688,4.864927372,5.377970415,5.544119434,5.464392253,5.198205306,4.987716799,6.34558739,6.325149497,6.257932455,6.21073778,6.160667003,6.161592864,6.131633715,6.09845839,6.072752363,6.073431937,6.304711604,6.123498369,6.069153757,5.960383895,6.166222171,5.951878816,5.866231115,5.867104147,6.079548102,-0.067253561,0.307916307,-0.341591527,-0.191969368,-0.061926259,-0.226930677,-0.012904814,0.293216676,-0.000304191,-0.25171756,6.186416146,0.038623714,-0.020437893,-0.087654936,-0.13484961,-0.184920387,-0.183994526,-0.213953676,-0.247129,-0.272835027,-0.272155453,-0.678091225,0.038467,0.062434,0.093262,0.078922151,0.072533254,0.071960828
200007,2.661374749,4.662633973,5.693035242,6.420575548,7.040914295,7.403188498,7.666489975,7.71534972,7.686477066,6.346235284,6.253332362,6.227182069,6.178584695,6.118451367,6.089547528,6.060119968,6.03541744,6.013510658,6.010215387,6.160429439,6.174881483,6.032792572,5.877918058,5.945028329,5.883554613,5.862499739,5.838256402,5.980557948,0.15991513,-0.359903777,0.099645908,-0.043386544,0.051666266,0.022723696,0.077535972,0.04646187,0.004089485,-0.243116975,6.127333039,0.013322507,-0.092902923,-0.119053215,-0.16765059,-0.227783917,-0.256687757,-0.286115316,-0.310817845,-0.332724626,-0.336019897,-1.216627876,0.034119,0.053818,0.079759,0.086476906,0.08006517,0.06810703
200008,2.598792941,4.490701128,5.453068963,6.146638263,6.763182194,7.106517268,7.326302445,7.357722858,7.344503531,6.254550478,6.10026654,6.019073799,5.968549093,5.914344025,5.895681311,5.86534544,5.842212183,5.824447036,5.827232288,5.945982601,5.856688318,5.816974975,5.69752375,5.802367744,5.68333021,5.680279389,5.682325861,5.852299555,0.25425581,-0.31490712,-0.02674771,-0.081389079,0.009001751,0.070589535,0.079977181,-0.065015832,0.016436625,-0.273034251,5.947280951,0.049405389,-0.154283938,-0.235476679,-0.286001385,-0.340206454,-0.358869167,-0.389205039,-0.412338295,-0.430103442,-0.42731819,-1.423574572,0.035995,0.050259,0.079201,0.060537064,0.058541906,0.050029492
200009,3.154315522,5.652064155,6.916710332,7.826671559,8.692677942,9.335427191,9.804441551,10.05388477,10.24527046,6.176521026,5.932044929,5.862433402,5.825788805,5.799035109,5.826353691,5.847382853,5.859936764,5.875451241,5.912506177,5.687568832,5.723210348,5.715855013,5.692020326,5.962946604,5.973557824,5.947814137,5.999567057,6.246000602,-0.145805068,0.426189228,-0.361158718,0.037063868,0.024875724,0.0370533,-0.193192624,-0.053956645,-0.003099687,-0.019538752,5.881195405,0.123240444,-0.244476097,-0.314087624,-0.350732221,-0.377485917,-0.350167334,-0.329138173,-0.316584262,-0.301069785,-0.264014849,-1.36312018,0.030472,0.049155,0.076839,0.045793844,0.058031126,0.066106353
200010,3.592644623,6.416242117,8.069463742,9.08541084,10.08485439,10.95139044,11.66738638,12.14441495,12.47779989,6.194752704,5.889077984,5.812841154,5.777562646,5.73346105,5.757491567,5.763543977,5.76932568,5.783377478,5.814428337,5.583403265,5.660367492,5.671727125,5.557054666,5.877644152,5.799858433,5.809797602,5.895791862,6.093886072,0.250610857,-0.50446382,0.027801694,0.018408518,0.012579303,0.051207429,-0.058832795,-0.00603987,0.015739816,-0.074649647,5.812322457,0.11829211,-0.305674719,-0.38191155,-0.417190057,-0.461291653,-0.437261136,-0.431208727,-0.425427024,-0.411375226,-0.380324366,-1.335979851,0.034377,0.05432,0.080729,0.053941025,0.050453288,0.052333011
200011,3.138260817,4.891879095,5.471473636,5.600271316,5.660652329,5.5022516,5.360068494,5.163403948,4.86937622,5.97367515,5.604499248,5.523095494,5.482179006,5.440378603,5.442366421,5.432218709,5.447393772,5.479278335,5.526106798,5.235323345,5.360287987,5.359429541,5.273176991,5.452305509,5.371332439,5.553619209,5.734354843,5.947562961,0.147755163,-0.100955949,-0.207076751,-0.020162354,-0.003738111,0.073492291,-0.111550535,-0.086517549,0.00322573,-0.07839245,5.523661549,0.12492442,-0.369175903,-0.450579656,-0.491496144,-0.533296547,-0.53130873,-0.541456441,-0.526281379,-0.494396815,-0.447568353,-1.839145506,0.036712,0.054828,0.077666,0.06013689,0.056891894,0.054015607
200012,2.712860171,3.742842621,3.37415462,2.816725197,2.455313012,2.056463342,1.493455843,0.804984529,0.205227434,5.453315736,5.129785369,5.09056714,5.062597936,5.027935517,5.079331138,5.118604775,5.154922426,5.197843656,5.26405052,4.806255002,5.012130683,4.978690324,4.889285841,5.336309243,5.354246598,5.409145982,5.541213493,5.859912296,0.284444844,-0.034846002,-0.161124771,-0.349007051,0.102879083,-0.059244216,-0.228229501,0.012029732,0.023014111,0.134265151,5.140590469,0.168982427,-0.323530367,-0.362748596,-0.3907178,-0.425380219,-0.373984598,-0.334710961,-0.29839331,-0.25547208,-0.189265216,-1.250725452,0.039806,0.060803,0.077823,0.090958474,0.081850858,0.062418817
200101,2.307283059,3.268103966,3.160375635,2.717544381,2.348507351,2.114320085,1.828077055,1.526199916,1.269619556,4.683126754,4.634662564,4.72728378,4.818107371,4.858593325,4.943910625,5.014680664,5.079340017,5.151141372,5.233408133,4.586198374,4.912526211,5.090578144,5.020537141,5.370497123,5.439300898,5.531955494,5.725552206,5.973808984,0.456964488,0.179881111,-0.387864303,-0.318944292,0.032911641,0.011772409,-0.18420906,0.037421192,0.095421745,0.598745569,4.908888007,0.075442024,-0.04846419,0.044157026,0.134980617,0.175466571,0.260783871,0.33155391,0.396213263,0.468014618,0.550281379,0.579697877,0.043761,0.064597,0.088372,0.162944769,0.139283961,0.105224966
200102,2.171604458,3.155171828,3.218661555,2.802039905,2.44892738,2.172228428,1.83767485,1.480792354,1.174228886,4.52280585,4.44720456,4.570886543,4.662595078,4.702740079,4.791572861,4.86812025,4.941923016,5.015489601,5.095415948,4.37160327,4.818250509,4.937720683,4.863320085,5.235736767,5.327404585,5.458542377,5.604022285,5.814753065,0.420727442,-0.374341224,0.02695096,-0.194039992,0.185030432,0.267586403,-0.065441238,-0.104993721,0.074473629,0.648211388,4.748453529,0.068570174,-0.07560129,0.048080693,0.139789228,0.17993423,0.268767011,0.3453144,0.419117166,0.492683751,0.572610098,0.306449301,0.052726,0.073011,0.097305,0.082595601,0.07196734,0.061343382
200103,1.60880622,1.715894811,1.054520979,0.107471002,-0.606936544,-1.211316472,-1.800380659,-2.303011525,-2.674785952,4.167701765,4.252840714,4.420111524,4.549629761,4.620675666,4.745452912,4.844051351,4.939793968,5.040885932,5.147789635,4.337979664,4.754653143,4.938184471,4.904859287,5.369339144,5.435641986,5.609992283,5.849621643,6.109922969,0.455857294,-0.31123142,-0.067073452,-0.141710711,0.136131607,0.138570472,-0.371860101,-0.106500732,0.094729823,0.894948921,4.673768672,0.079639509,0.08513895,0.252409759,0.381927996,0.452973901,0.577751148,0.676349587,0.772092203,0.873184167,0.980087871,1.442716996,0.052139,0.071122,0.09189,0.094534063,0.083586193,0.064646884
200104,2.343258383,3.459020653,3.685304563,3.546366756,3.683519157,3.859837761,4.032178511,4.247726494,4.468992838,4.049933321,4.333014214,4.646555513,4.829239465,4.942102326,5.092856504,5.211566337,5.321689656,5.429715164,5.532431595,4.616095106,5.273638112,5.37729132,5.393553771,5.84662739,5.923825338,6.092552892,6.293919227,6.456879477,0.536155854,0.125588078,-0.284126531,-0.076099348,-0.065518237,0.280537382,-0.253326708,-0.029471168,0.154125024,1.199417382,4.935849379,-0.009379422,0.283080893,0.596622192,0.779306144,0.892169005,1.042923182,1.161633016,1.271756335,1.379781843,1.482498274,2.353438374,0.04809,0.073392,0.09623,0.124686119,0.116583227,0.104938243
200105,2.405664546,3.693517411,4.454771957,4.742161664,4.977278453,5.16719678,5.323504542,5.500722509,5.661164104,3.792548191,4.248343376,4.615316125,4.852944225,4.998191627,5.137095749,5.244614523,5.350570433,5.457372558,5.561209456,4.704138561,5.349261624,5.565828523,5.579181235,5.83161636,5.889727167,6.092261807,6.311789552,6.495741544,0.371569506,0.268852533,-0.178420088,-0.190335558,-0.024221138,0.338857298,0.175430972,0.088176216,0.051300334,1.312866081,4.93591482,-0.093415211,0.455795185,0.822767935,1.060396034,1.205643436,1.344547558,1.452066332,1.558022243,1.664824367,1.768661266,3.213176063,0.04705,0.073854,0.09496,0.09856449,0.101217568,0.087922295
200106,2.688027813,4.38618358,5.419686905,6.013216393,6.490419692,6.885379728,7.18397924,7.458369682,7.711804349,3.881442134,4.297838474,4.663158014,4.898205063,5.049199876,5.171954863,5.282526782,5.388872321,5.489001686,5.589635472,4.714234813,5.393797095,5.603346211,5.653179128,5.785729797,5.945958297,6.133291094,6.29003661,6.495339538,0.524835564,-0.202538837,0.100468251,-0.213499286,0.017270073,0.308915077,-0.071954565,-0.016467889,0.1445672,1.291796998,4.978891274,-0.105462904,0.41639634,0.78171588,1.016762929,1.167757742,1.290512729,1.401084648,1.507430187,1.607559552,1.708193338,2.74366181,0.041804,0.065187,0.089902,0.077958869,0.074169013,0.06820418
200107,2.462302354,4.739872098,5.885897272,6.638743596,7.149273016,7.417433595,7.499877484,7.568825101,7.589268186,3.49905469,3.836338475,4.225022751,4.456361501,4.630027117,4.778569333,4.895802037,5.007501364,5.118826835,5.229143695,4.173622259,5.002391303,5.150377751,5.324689582,5.521280411,5.599198262,5.789396657,6.009430602,6.221995434,0.467876075,-0.248597099,0.19125902,-0.117925515,-0.023516515,0.379061084,-0.074988494,0.099826054,0.102421826,1.392805221,4.565169762,-0.097286032,0.337283784,0.725968061,0.957306811,1.130972427,1.279514642,1.396747347,1.508446674,1.619772145,1.730089005,2.236311454,0.044515,0.066753,0.089576,0.083244381,0.073016805,0.061020403
200108,2.236550754,4.573205482,6.245822637,7.148892753,7.842649057,8.271361169,8.61347127,9.023205207,9.430314656,3.34718966,3.655984896,4.055525644,4.292632845,4.471271039,4.616058389,4.736692078,4.850968749,4.963696541,5.069415403,3.964780132,4.85460714,5.00395445,5.185823813,5.339995137,5.460494212,5.650905448,5.865518882,6.020885154,0.422056269,0.285277574,-0.215094178,-0.193578708,-0.06801713,0.298977742,-0.248127877,0.100988979,0.075181514,1.413430507,4.398890446,-0.108570889,0.308795236,0.708335984,0.945443185,1.124081379,1.268868729,1.389502418,1.503779089,1.616506881,1.722225743,1.997791292,0.044408,0.067007,0.085912,0.085892981,0.076014217,0.056456361
200109,1.773187428,4.276236195,6.359166168,8.006444876,9.432142488,10.36607794,11.11993357,12.03803642,13.024213,2.533253309,2.879357512,3.403307954,3.74799574,4.017784636,4.236621959,4.414075933,4.581081921,4.744807809,4.902934131,3.225461715,4.451208836,4.782059099,5.09694022,5.330808575,5.478799777,5.75012384,6.05461491,6.32607103,0.657339743,-0.100500377,-0.094277649,-0.141381817,-0.337815326,0.022101151,-0.92979224,-0.031933619,0.28403357,2.023576619,3.93335876,-0.126638814,0.346104203,0.870054644,1.214742431,1.484531327,1.70336865,1.880822624,2.047828612,2.2115545,2.369680822,3.063253181,0.054231,0.07819,0.095929,0.208328443,0.108768825,0.137411303
200110,1.462737198,3.46440943,5.041625916,6.138590147,6.814572004,6.97901059,7.005928184,7.195438289,7.326401848,1.990758642,2.41376432,2.948678047,3.346785427,3.653068462,3.866444116,4.041780908,4.213903706,4.385747864,4.540379771,2.836769998,4.0185055,4.541107568,4.878200601,4.933322385,5.093801663,5.41876329,5.760501131,5.932066937,0.536146194,-0.097651728,0.357123685,-0.412004933,0.327651139,0.572411304,0.171680167,0.023939882,0.154116693,2.126615451,3.535737518,-0.175996416,0.423005678,0.957919404,1.356026785,1.662309819,1.875685473,2.051022266,2.223145064,2.394989222,2.549621129,3.375367774,0.053385,0.079274,0.10331,0.081063319,0.084194317,0.087115613
200111,2.082785232,4.221386978,5.722207024,6.737184052,7.613639021,8.144512337,8.552232976,9.153169477,9.908941976,2.097062528,2.851866119,3.494522413,3.906986637,4.203974209,4.424934036,4.606486647,4.77205324,4.935335178,5.09912702,3.606669709,4.779835001,5.144379311,5.391924496,5.529733169,5.695802315,5.931019389,6.241590688,6.573253589,0.546631769,0.24410117,0.045556862,-0.217528455,-0.208349803,0.397348022,-0.166307268,-0.039770758,0.163337012,2.247260901,4.051655782,-0.22847764,0.75480359,1.397459884,1.809924109,2.106911681,2.327871507,2.509424119,2.674990712,2.83827265,3.002064491,5.180720872,0.063127,0.09291,0.11017,0.16657166,0.153461392,0.121757494
200112,2.740108607,6.143560037,8.632642791,10.56669832,12.11475633,13.33658218,14.40399469,15.43846086,16.37678076,2.093394831,3.037771532,3.807640463,4.217409163,4.513471616,4.720075725,4.898943976,5.06528658,5.220218003,5.36378423,3.982148233,5.347378324,5.446715264,5.697721429,5.753096267,5.972153482,6.229684807,6.459669391,6.655880269,0.373572528,0.097188011,0.178585375,-0.074025805,-0.159632426,0.444971221,-0.080417481,0.103850034,0.05213445,2.326012697,4.305009126,-0.312693735,0.944376701,1.714245632,2.124014332,2.420076785,2.626680894,2.805549145,2.971891749,3.126823172,3.270389399,5.372088687,0.060768,0.096995,0.12219,0.15688304,0.149223676,0.124743664
200201,2.649689168,5.752716565,7.98045112,9.596110856,10.80407945,11.70120677,12.50555687,13.32761597,14.14630735,2.278915315,3.11531031,3.809642365,4.223073872,4.526365929,4.717552968,4.874788047,5.018868209,5.153481669,5.286971651,3.951705304,5.198306475,5.463368395,5.739534153,5.673488163,5.818198524,6.027429345,6.230389344,6.488381494,0.152541166,0.333236899,0.057015585,-0.073374278,-0.101186069,0.363647499,-0.188981364,0.088093561,0.003549451,2.171661342,4.309549296,-0.325224948,0.836394994,1.530727049,1.944158557,2.247450613,2.438637652,2.595872732,2.739952894,2.874566353,3.008056336,4.887405877,0.054211,0.082273,0.10711,0.124033571,0.103595301,0.087619214
200202,2.595006558,5.694467358,8.198910406,10.08597068,11.53494886,12.70051872,13.71122651,14.69772343,15.751203,2.199998813,3.017340976,3.636304302,4.04721366,4.355540787,4.563634578,4.739271918,4.891976026,5.028569416,5.16818627,3.834683138,4.874230956,5.279941735,5.588849292,5.604103537,5.793095955,5.960904782,6.121316533,6.424737963,0.117906726,0.088425412,0.079339444,-0.05250338,-0.204485885,0.359489769,-0.12629935,0.001292718,0.001639139,2.150845295,4.180356011,-0.262777164,0.817342163,1.43630549,1.847214848,2.155541974,2.363635766,2.539273105,2.691977213,2.828570603,2.968187458,4.843184139,0.051324,0.075004,0.10027,0.081588693,0.07761358,0.077409705
200203,3.478591109,7.267002513,10.17004364,12.39952245,14.12445397,15.50842646,16.70886168,17.86577302,19.04515395,2.729173444,3.688368998,4.3254321,4.707051391,4.982390451,5.158662361,5.307290091,5.437910393,5.553886727,5.672618589,4.647564552,5.599558303,5.851909263,6.083746691,6.040021914,6.19905647,6.352252509,6.481697396,6.741205345,-0.021072315,0.375505285,0.048887808,0.037888863,-0.219643152,0.38987056,0.022109203,0.210817658,-9.36E-06,1.98424959,4.781126012,-0.301896657,0.959195554,1.596258655,1.977877946,2.253217006,2.429488917,2.578116647,2.708736949,2.824713283,2.943445144,5.194383505,0.055843,0.081401,0.10236,0.126355007,0.107032563,0.095100869
200204,2.987746632,6.349580725,8.880154315,10.68139642,12.00413378,13.08791203,14.04546648,14.98326073,15.95006374,2.272836723,3.215356282,3.860573325,4.278552888,4.564737309,4.761865546,4.927343631,5.071222083,5.200598866,5.329858824,4.157875841,5.151007411,5.532491578,5.709474989,5.747506735,5.920212141,6.078371244,6.235613133,6.49319844,0.091991087,0.119503788,0.116446875,-0.030258218,-0.112688038,0.250459445,-0.237333396,0.232500273,0.000778462,2.114502541,4.369984138,-0.292129756,0.942519559,1.587736602,2.005716165,2.291900585,2.489028823,2.654506908,2.798385359,2.927762143,3.0570221,5.634835405,0.049382,0.073314,0.10132,0.069743356,0.067184324,0.064794276
200205,2.890952507,6.23831869,9.276202846,11.77518857,13.724883,15.35593421,16.80059787,18.28758283,19.91662301,2.298474015,3.179941387,3.721485584,4.11406207,4.41054957,4.625426115,4.812644391,4.97788529,5.128709141,5.280647359,4.061408759,4.804573978,5.291791527,5.596499571,5.69980884,5.935954044,6.134571586,6.335299948,6.648091324,0.031745167,-0.162034428,0.316898194,-0.169668348,-0.140039115,0.207776652,-0.090062811,0.325007637,3.20E-05,2.100705972,4.290379439,-0.180255197,0.881467372,1.423011569,1.815588055,2.112075555,2.3269521,2.514170376,2.679411275,2.830235126,2.982173345,5.195998638,0.05083,0.071605,0.10035,0.102753041,0.091505224,0.079863902
200206,2.650716468,5.699658451,8.264355823,10.1868796,11.75685501,13.13595189,14.28936844,15.50558088,16.88835535,2.026207,2.860924164,3.430563738,3.837835213,4.13197347,4.368477602,4.577936742,4.75765042,4.922567581,5.089297287,3.695641328,4.569842886,5.05964964,5.308526498,5.550998261,5.834691582,6.015646167,6.241904872,6.589864639,-0.060701424,0.092210026,0.144592544,-0.131545854,-0.142705989,0.135177078,-0.396035346,0.209902139,-0.000223664,2.228373123,4.027398307,-0.156862745,0.834717164,1.404356738,1.811628213,2.10576647,2.342270602,2.551729742,2.73144342,2.896360581,3.063090287,5.484916521,0.053729,0.076827,0.10915,0.090750046,0.089616034,0.083539227
200207,1.479846531,3.257690218,4.34859266,4.777429638,4.968612984,5.085411868,5.102625247,5.267387606,5.678086335,1.711319905,2.218070732,2.813498014,3.253084325,3.604617658,3.892354329,4.151582677,4.375195216,4.578123786,4.776130631,2.72482156,4.004352577,4.571843257,5.010750991,5.331037683,5.706952768,5.940482985,6.20155235,6.558192229,0.162183269,-0.005997912,-0.035821535,-0.082555579,-0.257803662,0.045853794,-0.525510643,0.270455127,0.004265973,2.558059898,3.532939674,-0.107516977,0.506750828,1.102178109,1.54176442,1.893297753,2.181034424,2.440262773,2.663875311,2.866803882,3.064810726,4.304434057,0.084543,0.064926,0.087716,0.137768201,0.110792842,0.090094362
200208,1.164201472,1.947361378,2.422581309,2.444033006,2.308007758,2.136650077,1.853622968,1.620404362,1.76681545,1.728229378,2.123090895,2.525839695,2.965068195,3.301302323,3.589715619,3.835298437,4.037859251,4.212961079,4.397369435,2.517952412,3.331337294,4.282753698,4.646238833,5.0317821,5.308795347,5.455784945,5.613775706,6.057044642,0.155112784,0.088316828,0.044455231,-0.15677201,-0.125269337,0.147191859,-0.090885189,0.07300146,0.00373201,2.27427854,3.273920884,-0.041072158,0.394861517,0.797610317,1.236838818,1.573072945,1.861486241,2.10706906,2.309629873,2.484731701,2.669140058,4.106902105,0.050623,0.065247,0.1052,0.142340516,0.125749956,0.097770916
