Time,fwd_1,fwd_2,fwd_3,fwd_4,fwd_5,fwd_6,fwd_7,fwd_8,fwd_9,fwd_10
198912,7.799990454,7.798258433,7.783670823,7.80596731,7.735769451,8.399065873,7.909643382,7.936121431,8.0414793,8.241964225
199001,8.072781306,8.270900699,8.240087327,8.360006953,8.400111884,8.447378796,8.307747834,8.470903558,8.613632316,8.781565479
199002,8.062674934,8.463075194,8.370061246,8.575526813,8.51447899,8.516094246,8.467767467,8.482107318,8.539745004,8.758807323
199003,8.297006982,8.677516296,8.585923316,8.632376433,8.621726768,8.478380184,8.4517685,8.513932175,8.60665548,8.728834043
199004,8.546345799,9.023910501,8.913551841,9.062768937,9.025009991,8.898417645,8.798602125,8.892103064,8.973144125,9.116322247
199005,8.106245904,8.532366059,8.462278133,8.647020973,8.738144806,8.504807811,8.461875557,8.61747991,8.56047049,8.786558991
199006,7.953225095,8.220050121,8.318469489,8.437614573,8.547846549,8.40325216,8.446517553,8.43428141,8.404348882,8.622468037
199007,7.661880688,7.921113337,8.038598255,8.292825809,8.447927217,8.363520458,8.533272635,8.670733218,8.618214893,9.011511585
199008,7.777932432,8.200009528,8.461766888,8.951266093,9.032976183,8.975519822,9.153157546,9.210490109,9.247937004,9.641171961
199009,7.676986672,8.102312367,8.37594636,8.933404845,8.988646138,9.00300057,9.221079861,9.187180739,9.10816805,9.342525703
199010,7.427382006,7.862149312,8.185002645,8.648409534,8.827027953,8.863628421,9.075637514,9.202154332,9.162748282,9.329806041
199011,7.308572322,7.59918196,7.80304223,8.323157654,8.357272622,8.563326043,8.721128324,8.762656927,8.598952308,8.712440641
199012,6.899355586,7.334672712,7.717480713,8.173552174,8.190755853,8.650974828,8.774037306,8.613310736,8.367641351,8.636646842
199101,6.621984657,7.309339253,7.630553684,8.214436213,8.275171492,8.353803259,8.587201085,8.624391793,8.523294924,8.89205067
199102,6.490187027,7.353562009,7.688413011,8.266752806,8.375065702,8.34102709,8.547419459,8.685758246,8.49504812,8.790216372
199103,6.389636634,7.51594981,7.835844268,8.478936379,8.410600619,8.582373944,8.515041342,8.467062479,8.350449316,8.588393207
199104,6.199940323,7.379130957,7.693105368,8.45583538,8.427319963,8.668878853,8.582977633,8.469257194,8.422079922,8.709584535
199105,6.204288151,7.309915874,7.67508134,8.5693556,8.506790461,8.726642523,8.649533553,8.59946268,8.628506491,8.680729953
199106,6.341007683,7.438030101,8.095106261,8.82602127,8.676353833,8.867942429,8.772512594,8.795355364,8.700003739,8.534800772
199107,6.176462627,7.320526535,7.906487565,8.611876614,8.593425615,8.848037963,8.793466223,8.715631732,8.69349287,8.689021516
199108,5.785901921,6.793100637,7.431930997,8.331694463,8.242224739,8.712207105,8.674137984,8.420539991,8.515575217,8.697340206
199109,5.495250542,6.468320326,7.056172932,7.899305618,7.816796816,8.385564857,8.28886726,8.099844009,8.341410333,8.387675267
199110,5.158905021,6.190860074,6.891985446,7.877026322,7.813707175,8.524785989,8.465225208,8.443211756,8.637947301,8.894161985
199111,4.802924065,5.912136691,6.873812912,7.80022899,7.636475143,8.662550795,8.581334995,8.746729373,9.070358818,8.909089582
199112,4.20428173,5.320900454,6.303718336,7.316997724,7.305540296,7.752919724,7.763422592,7.881588953,8.175134774,9.001670377
199201,4.371575508,5.865160837,7.019688234,7.8725332,7.851676873,8.589618828,8.498442001,8.568431871,8.6863678,8.728507957
199202,4.451489929,6.011673514,7.118189858,8.004753022,7.863400508,8.4972994,8.441765329,8.23064884,8.075252672,8.555753838
199203,4.670501719,6.502140964,7.677013811,8.208109837,7.884874775,8.791319498,8.352925636,8.40278304,8.352992013,8.415183699
199204,4.406819156,6.33780957,7.534789939,8.220444149,8.183140358,8.814607059,8.592863158,8.806520642,8.878711378,8.506768346
199205,4.277331729,5.975548558,7.158078467,7.822205401,7.996551884,8.258972602,8.499472669,8.78082464,8.98378295,8.376916262
199206,4.096934294,5.519420108,6.737257995,7.604759642,7.847777337,8.293316346,8.40487897,8.616392118,8.85663426,8.410986968
199207,3.68553001,5.077026489,6.229385568,7.177380764,7.526471912,7.907238323,7.775114875,8.147282385,8.288816238,8.356654509
199208,3.508638642,4.755048305,6.028122488,7.043804002,7.369815774,8.160986572,7.960167506,8.41759865,8.409926705,8.304112849
199209,3.144883216,4.459995664,5.650374315,6.730857862,7.22534353,7.830204522,8.097116942,8.400692586,8.249558076,8.365189378
199210,3.659839617,5.213601235,6.389100916,7.314957233,7.425676108,7.931410741,8.1513606,8.740092204,8.343641743,8.421570894
199211,3.93990385,5.667429623,6.785154697,7.544869541,7.689651161,8.029844063,7.96489169,8.095674084,7.731251135,8.462421388
199212,3.692494524,5.35828348,6.593383268,7.357960255,7.704819753,7.816681972,7.673013137,7.651077138,7.565808162,8.183338769
199301,3.48616802,4.868703314,6.045372354,6.62211347,7.167672468,7.669796014,7.471241072,8.179984693,7.836141275,7.598788248
199302,3.357260428,4.452769345,5.489704964,6.43233733,6.76443809,7.1313299,7.291893288,8.071071336,7.639423456,7.144680796
199303,3.369870043,4.4740916,5.601351609,6.422262464,6.726532355,7.153650814,7.455536733,7.68762352,7.436865759,7.545391075
199304,3.287188607,4.272760695,5.485858527,6.284726375,6.833928191,7.222711072,7.480717328,7.872566977,7.551216366,7.475371812
199305,3.6314441,4.715296161,5.633133727,6.314502045,6.647738892,7.036184889,7.456441596,7.825040207,7.501112609,7.488251173
199306,3.505589941,4.442881945,5.34078519,5.842031702,6.276514311,6.565636864,6.741232561,7.117682952,7.132416523,7.195286307
199307,3.559811069,4.616427286,5.401642944,5.986448515,6.324211579,6.49319127,6.577776623,6.877576455,7.117764314,7.152061235
199308,3.406260111,4.235800516,4.948814154,5.466546158,6.002523944,6.104460914,6.525165041,6.780223672,6.818757606,6.913269458
199309,3.402064815,4.277733742,5.062084827,5.512726023,5.770608473,6.046865357,6.218955999,6.426005088,6.761250323,7.014258162
199310,3.493675219,4.414707349,4.987998919,5.55128962,5.827077691,6.115565753,6.336168734,6.366082986,6.545595355,6.787791823
199311,3.618675985,4.715919483,5.307362512,6.019900679,6.235302627,6.507006366,6.862277197,6.906278529,6.926192465,7.166697355
199312,3.651918042,4.74278061,5.321356394,6.102938097,6.30383639,6.334400471,6.591189265,7.040316257,7.037392889,7.145165807
199401,3.508028635,4.629257019,5.18305064,5.73367056,6.071542665,6.166739958,6.626511908,6.862519145,6.70786831,6.857134336
199402,4.040961398,5.238269916,5.794040332,6.369529833,6.5950178,6.81395288,7.171597919,7.109967352,7.148555925,7.289118277
199403,4.499432906,5.851643079,6.61717823,7.042411409,7.222198122,7.403771922,7.671173962,7.541152964,7.859489819,7.86198366
199404,4.984016044,6.379266386,7.001099317,7.328688276,7.30432695,7.333209032,7.590231369,7.785284678,8.149720787,7.942801711
199405,5.250178217,6.603629191,7.091761125,7.281378338,7.363310216,7.417462011,7.780818718,7.844087638,8.031537749,8.004573444
199406,5.38156471,6.77848519,7.232032435,7.562513085,7.559710062,7.632039306,7.7694315,7.913030224,8.385917708,8.200388852
199407,5.294947963,6.530303166,6.924974987,7.2318638,7.315720524,7.407689769,7.502926384,7.828044111,8.098346858,7.960148008
199408,5.424523431,6.64572315,7.010773315,7.279892897,7.314835213,7.505592211,7.66901688,7.832980968,8.04810442,7.87080812
199409,5.842854639,7.108401464,7.531528681,7.797625833,7.774830085,7.798146414,7.915034951,8.249898355,8.352196551,8.224931742
199410,6.039933661,7.341055931,7.71303418,7.949265488,7.943055341,7.961993192,8.091030484,8.349054427,8.457828879,8.347898531
199411,6.720151967,7.807741497,8.026285677,7.919054061,7.866158841,7.767175729,7.737633331,7.95437614,8.618285426,8.301604939
199412,7.101312022,7.994635716,7.945581957,7.793773198,7.662948759,7.507626186,7.733787255,8.079000613,7.822638287,7.90888694
199501,6.72894847,7.529920184,7.649104768,7.699424466,7.58685931,7.476228937,7.559819494,7.852805152,7.676574201,7.838357321
199502,6.338351601,6.990994789,7.110054077,7.282840493,7.241121452,7.388301977,7.35949697,7.544140052,7.394306839,7.670108626
199503,6.369147386,6.99254711,7.135738845,7.195250753,7.294126614,7.178516349,7.436524386,7.8176931,7.230443345,7.719002042
199504,6.218564104,6.748648257,6.945827951,6.979305288,7.079344748,7.029171643,7.286122352,7.674776824,7.358234631,7.680560861
199505,5.756432554,5.808070813,6.071138386,6.177640208,6.195282489,6.313324698,6.660493033,7.077637418,6.888700002,6.891901814
199506,5.653305077,5.851707151,5.954091227,6.114052253,6.051038369,6.207255709,6.684807572,6.988663689,6.693877218,6.809746972
199507,5.632661004,6.001917438,6.270380233,6.39526721,6.361107402,6.570587552,6.839360845,7.237381484,7.016475792,7.076923293
199508,5.598802644,5.922347346,6.113585419,6.23456264,6.22400129,6.374830496,6.607181736,7.07023694,6.93197694,6.754789229
199509,5.654558049,5.910468363,5.958913391,6.158990034,6.153107093,6.243520795,6.311081659,6.820556247,6.805242025,6.634351001
199510,5.504910442,5.621889425,5.807917648,5.995764533,5.891809344,6.102629826,6.237971447,6.574594588,6.52945037,6.517153345
199511,5.330185016,5.31022983,5.47355678,5.669952025,5.668340621,5.855674798,6.219254327,6.386782581,6.241129051,6.050345803
199512,5.134295151,5.149051609,5.323632351,5.571471515,5.585852861,5.667328578,5.802170938,6.175349765,6.109729265,5.915187575
199601,4.905817207,4.921060452,5.2077378,5.548806283,5.651648195,5.778801602,6.224290766,6.256042687,6.249960328,6.039769032
199602,5.144315966,5.562812346,5.788767348,5.99649673,6.053945772,6.131493125,7.130031492,6.918757358,6.804873395,6.728299205
199603,5.414693127,6.01794385,6.181216805,6.379659279,6.254661818,6.407275191,7.353850474,6.843299718,6.824738734,6.821551119
199604,5.571267176,6.343439308,6.522912957,6.700885237,6.639076319,6.876678285,7.210151153,7.219816278,7.101971708,7.050054589
199605,5.685028168,6.575934665,6.81407575,6.965296656,6.812685897,6.958315947,7.402155318,7.22363184,7.02924794,7.200314762
199606,5.691723872,6.392201181,6.641603557,6.663578452,6.642076471,6.849331626,7.135137805,7.267668744,6.874242065,7.084021092
199607,5.807117316,6.414795148,6.71574327,6.781145721,6.767092253,6.859163086,7.171536206,7.157171752,7.019667718,6.648503479
199608,5.79122907,6.67560408,6.88309712,7.00181392,6.933230955,7.076274948,7.406223577,7.224428068,7.164694603,6.835521546
199609,5.656414413,6.363648733,6.603983839,6.705274593,6.724859154,6.799938477,7.153393072,7.133575836,6.944629038,6.649799971
199610,5.423179267,5.882979809,6.173710741,6.333065092,6.308747325,6.49285331,6.9164925,6.763026012,6.599963439,6.391709662
199611,5.344752296,5.672654337,5.844745837,5.959158303,6.037589103,6.182894456,6.430182519,6.474628032,6.353509773,6.288892207
199612,5.525092439,6.068389159,6.32763364,6.408671312,6.389320479,6.564096807,6.781259355,6.786981347,6.657542731,6.581717624
199701,5.537098695,6.121098401,6.352418358,6.48048782,6.508049669,6.685186428,6.917293513,6.820343491,6.687878457,6.823741784
199702,5.63892536,6.330831769,6.492219012,6.598534352,6.604884369,6.595484905,6.90110249,6.743720638,6.753253429,7.068578623
199703,5.956150231,6.706607653,6.888255849,6.934298709,6.967341193,7.069391176,7.264137364,7.083235087,6.927435074,7.238026221
199704,5.852003581,6.497913502,6.686115682,6.750386069,6.751562591,6.957165187,7.007081362,6.974214162,6.74399863,7.039601029
199705,5.756818119,6.434908447,6.611686524,6.721699372,6.624422971,6.789565312,6.941933817,6.922695212,6.839030348,6.975829772
199706,5.679340271,6.302119918,6.460996608,6.597821326,6.509157083,6.635011997,6.78207115,6.766347543,6.700195935,6.822540067
199707,5.475892539,5.804571932,5.882226683,6.013831674,6.032953028,6.190689067,6.212860034,6.382535336,6.289774835,6.208328406
199708,5.64321488,6.132997532,6.271184217,6.443077775,6.332318266,6.531945295,6.640476499,6.619464131,6.52838125,6.702752827
199709,5.52284472,5.923383012,5.980728794,6.199823688,6.084550187,6.350122505,6.306409697,6.33573068,6.400596132,6.482126273
199710,5.458485277,5.699940437,5.71925303,5.854525045,5.845014588,6.079671803,6.07334065,6.079295192,6.134347542,6.241018318
199711,5.615470242,5.850029269,5.785910503,5.95777225,5.861866225,5.927294838,5.978258167,5.80868408,5.980075639,6.138954069
199712,5.509032817,5.667200414,5.676642911,5.744951828,5.705046725,5.814037429,5.766433206,5.822832604,5.921371707,6.017427673
199801,5.279617043,5.273298043,5.301932764,5.505376476,5.431861031,5.599256646,5.833788147,5.641695115,5.819834961,5.888681257
199802,5.425773,5.534697256,5.511143213,5.736912004,5.5969125,5.542281868,5.933568376,5.770074812,5.844677915,5.852188973
199803,5.434976279,5.598412413,5.616494418,5.677577434,5.685806323,5.805617223,5.800093223,5.776790112,5.904403254,5.849707266
199804,5.425781738,5.624216774,5.599176193,5.726396655,5.696873644,5.824451234,5.818620446,5.779815362,5.861447973,5.906387094
199805,5.434582509,5.532172902,5.566168388,5.65438434,5.559797863,5.591859928,5.712920776,5.74432226,5.781752339,5.761763513
199806,5.396339659,5.481950164,5.505904677,5.52202235,5.392230741,5.479419596,5.528217417,5.626389018,5.554510757,5.592477211
199807,5.376037398,5.479137599,5.53555566,5.579976675,5.493237843,5.542538837,5.518492132,5.608141384,5.66904541,5.73506206
199808,4.96251332,4.685705037,4.956983305,4.948773797,4.947050343,5.384099483,4.960109835,5.215216363,5.43419336,5.507855387
199809,4.508164142,4.17783119,4.318367603,4.303581236,4.413899052,4.531425797,4.21217068,4.895768429,5.134689524,5.396345898
199810,4.367286062,4.177880135,4.437618044,4.497382676,4.5860992,5.166480521,4.38690274,5.225007814,5.650811175,5.689904696
199811,4.595956291,4.457661252,4.661001759,4.841027856,4.684804333,5.077797759,4.530473884,5.280823064,5.080349461,5.21859787
199812,4.587015152,4.585937149,4.685823713,4.810121079,4.616423858,4.931760999,4.666888137,5.222263169,5.297402177,5.64742829
199901,4.580874442,4.587515272,4.613565789,4.701173033,4.659514608,4.934913342,4.705972855,5.0702521,5.090843879,5.32678265
199902,4.953507382,5.312439847,5.381728082,5.464400097,5.468789537,5.56747362,5.334652103,5.629440314,5.563773698,5.825009012
199903,4.790517206,5.154192574,5.306402141,5.487863346,5.481754065,5.673546756,5.581075376,5.687425153,5.580006057,5.950795077
199904,4.830434161,5.274593572,5.368075461,5.43802038,5.527789406,5.538039156,5.520856944,5.656362645,5.728032129,6.168056188
199905,5.062234383,5.694902718,5.83553103,5.954167389,5.953206811,5.887840777,5.824085518,5.828861359,5.752220882,5.94683112
199906,5.168309155,5.746346639,5.801107121,5.994643735,6.21771919,5.847526055,5.93237469,6.136065802,6.071569555,6.275499776
199907,5.227372692,5.939214381,5.976904549,6.227524289,6.342890781,6.175130946,6.151711841,6.162152129,6.058461032,6.354266352
199908,5.403418615,5.966054691,6.031462878,6.297088006,6.518162983,6.21129684,6.236805952,6.3288366,6.106930498,6.409287317
199909,5.310687592,5.8553662,5.89165404,6.134565277,6.422518495,6.126794026,6.295251761,6.297205292,6.171469003,6.578370664
199910,5.493244622,6.027363308,6.043118033,6.328020858,6.465683032,6.003411287,6.31533903,6.344847482,6.262528642,6.624616204
199911,5.750900794,6.142953846,6.147411797,6.31826551,6.654991622,6.08068892,6.410505122,6.503811434,6.506126293,6.903881368
199912,5.957487808,6.371529448,6.446282059,6.56973038,6.861488971,6.37276105,6.673017115,6.658664491,6.681900927,7.009227139
200001,6.232738889,6.834486361,6.692550705,6.657318855,6.943364551,6.502536768,6.594539202,6.517958218,6.500707768,6.606661061
200002,6.229342729,6.684944277,6.639930624,6.627073251,6.806493607,6.425875693,6.461554849,6.265879914,6.191869682,6.212294659
200003,6.268272892,6.522437747,6.253880572,6.11222464,6.148867313,5.921803009,5.897783625,5.846903902,5.860208476,5.943845794
200004,6.41380329,6.749620965,6.390989131,6.423424027,6.318861931,6.14451932,6.110648697,5.883300757,5.856724401,5.967407329
200005,6.560644207,6.682783855,6.408926815,6.415089967,6.283239411,6.10171603,6.042018948,5.997357191,6.014590009,6.173856913
200006,6.34558739,6.304711604,6.123498369,6.069153757,5.960383895,6.166222171,5.951878816,5.866231115,5.867104147,6.079548102
200007,6.346235284,6.160429439,6.174881483,6.032792572,5.877918058,5.945028329,5.883554613,5.862499739,5.838256402,5.980557948
200008,6.254550478,5.945982601,5.856688318,5.816974975,5.69752375,5.802367744,5.68333021,5.680279389,5.682325861,5.852299555
200009,6.176521026,5.687568832,5.723210348,5.715855013,5.692020326,5.962946604,5.973557824,5.947814137,5.999567057,6.246000602
200010,6.194752704,5.583403265,5.660367492,5.671727125,5.557054666,5.877644152,5.799858433,5.809797602,5.895791862,6.093886072
200011,5.97367515,5.235323345,5.360287987,5.359429541,5.273176991,5.452305509,5.371332439,5.553619209,5.734354843,5.947562961
200012,5.453315736,4.806255002,5.012130683,4.978690324,4.889285841,5.336309243,5.354246598,5.409145982,5.541213493,5.859912296
200101,4.683126754,4.586198374,4.912526211,5.090578144,5.020537141,5.370497123,5.439300898,5.531955494,5.725552206,5.973808984
200102,4.52280585,4.37160327,4.818250509,4.937720683,4.863320085,5.235736767,5.327404585,5.458542377,5.604022285,5.814753065
200103,4.167701765,4.337979664,4.754653143,4.938184471,4.904859287,5.369339144,5.435641986,5.609992283,5.849621643,6.109922969
200104,4.049933321,4.616095106,5.273638112,5.37729132,5.393553771,5.84662739,5.923825338,6.092552892,6.293919227,6.456879477
200105,3.792548191,4.704138561,5.349261624,5.565828523,5.579181235,5.83161636,5.889727167,6.092261807,6.311789552,6.495741544
200106,3.881442134,4.714234813,5.393797095,5.603346211,5.653179128,5.785729797,5.945958297,6.133291094,6.29003661,6.495339538
200107,3.49905469,4.173622259,5.002391303,5.150377751,5.324689582,5.521280411,5.599198262,5.789396657,6.009430602,6.221995434
200108,3.34718966,3.964780132,4.85460714,5.00395445,5.185823813,5.339995137,5.460494212,5.650905448,5.865518882,6.020885154
200109,2.533253309,3.225461715,4.451208836,4.782059099,5.09694022,5.330808575,5.478799777,5.75012384,6.05461491,6.32607103
200110,1.990758642,2.836769998,4.0185055,4.541107568,4.878200601,4.933322385,5.093801663,5.41876329,5.760501131,5.932066937
200111,2.097062528,3.606669709,4.779835001,5.144379311,5.391924496,5.529733169,5.695802315,5.931019389,6.241590688,6.573253589
200112,2.093394831,3.982148233,5.347378324,5.446715264,5.697721429,5.753096267,5.972153482,6.229684807,6.459669391,6.655880269
200201,2.278915315,3.951705304,5.198306475,5.463368395,5.739534153,5.673488163,5.818198524,6.027429345,6.230389344,6.488381494
200202,2.199998813,3.834683138,4.874230956,5.279941735,5.588849292,5.604103537,5.793095955,5.960904782,6.121316533,6.424737963
200203,2.729173444,4.647564552,5.599558303,5.851909263,6.083746691,6.040021914,6.19905647,6.352252509,6.481697396,6.741205345
200204,2.272836723,4.157875841,5.151007411,5.532491578,5.709474989,5.747506735,5.920212141,6.078371244,6.235613133,6.49319844
200205,2.298474015,4.061408759,4.804573978,5.291791527,5.596499571,5.69980884,5.935954044,6.134571586,6.335299948,6.648091324
200206,2.026207,3.695641328,4.569842886,5.05964964,5.308526498,5.550998261,5.834691582,6.015646167,6.241904872,6.589864639
200207,1.711319905,2.72482156,4.004352577,4.571843257,5.010750991,5.331037683,5.706952768,5.940482985,6.20155235,6.558192229
200208,1.728229378,2.517952412,3.331337294,4.282753698,4.646238833,5.0317821,5.308795347,5.455784945,5.613775706,6.057044642
200209,1.452274288,1.948160069,2.699129127,3.449661512,3.905110963,4.544864324,4.996268206,5.136512067,5.339894449,5.891976851
200210,1.3740328,2.016833268,2.963891081,3.78123637,4.257340528,4.929363077,5.391845695,5.570991025,5.801103378,6.328618863
200211,1.523884477,2.641233255,3.643559266,4.376947467,4.653278201,5.164928999,5.52329875,5.640654186,5.81748109,6.253303029
200212,1.242039626,1.943926895,2.95763251,3.763665895,4.205038257,4.750327633,5.162272296,5.425203225,5.717560374,6.165062316
200301,1.302016135,2.095279079,3.235633841,4.123874416,4.465519568,4.921071205,5.223079243,5.408330245,5.669690112,6.094445263
200302,1.23967658,1.774770155,2.775498688,3.701789019,4.155125353,4.627526096,4.95019699,5.134819618,5.37125839,5.811159677
200303,1.168973443,1.811146899,2.94886814,3.854267874,4.315090397,4.815083976,5.151817294,5.324786057,5.561824413,5.987471228
200304,1.17012921,1.789173317,3.001917988,3.908232879,4.424769378,4.836433896,5.120816795,5.297818876,5.526395436,5.898489333
200305,1.170456253,1.457207795,2.253907372,3.097513851,3.750114402,4.30490284,4.689907921,4.848314991,5.019051146,5.395910186
200306,1.04492486,1.520900903,2.494952268,3.38600272,3.98102285,4.455594703,4.862229619,5.02569243,5.207090171,5.578829779
200307,1.244975029,2.226508891,3.480940815,4.581914013,5.139854337,5.590153884,5.923269606,6.036789992,6.147493499,6.572700677
200308,1.35375094,2.548177388,3.807533767,4.624787135,5.167807348,5.480153028,5.738812054,5.846994312,5.910633554,6.431036523
200309,1.088854633,1.806157587,3.052924631,3.842757056,4.495548094,4.943313979,5.280710307,5.459375866,5.616540426,6.152449121
200310,1.295298601,2.360216048,3.555566144,4.28225019,4.923892132,5.236456269,5.57715096,5.693801599,5.832578736,6.409918966
200311,1.456795646,2.601655734,3.675627782,4.308794053,4.887559011,5.120281534,5.573499339,5.662313406,5.86904309,6.323117274
200312,1.257577646,2.363094163,3.51570184,4.258642234,4.850185973,5.079681415,5.550793787,5.651807089,5.787737607,6.303746161
200401,1.26131222,2.330582656,3.461966193,4.116723316,4.724351572,5.00091389,5.354384834,5.441899579,5.582021674,6.170412161
200402,1.174814253,2.082004481,3.185899954,3.894139299,4.523169482,4.791662526,5.168267929,5.302270506,5.477706049,6.150048028
200403,1.146616529,1.969219033,2.90492385,3.725969512,4.372346648,4.7087586,5.042773,5.213156321,5.439051322,6.030359603
200404,1.613326342,3.051823635,3.981979225,4.616817723,5.103332202,5.344264133,5.555695498,5.649147266,5.862951524,6.583055357
200405,1.835804137,3.266293978,4.233938729,4.761044499,5.199228826,5.420022514,5.627676349,5.771307506,6.056193436,6.668525078
200406,2.024284894,3.345165918,4.116159228,4.543635285,5.003667707,5.331054598,5.500536393,5.644277473,5.978689348,6.576156102
200407,2.067604004,3.271819419,3.979338829,4.445190377,4.859520019,5.205944201,5.362058132,5.478202119,5.765592001,6.425874633
200408,1.934487214,2.807363505,3.441643401,4.057787821,4.498187237,4.85899767,5.007128913,5.110541584,5.392225802,6.16334471
200409,2.179391287,3.000006573,3.462428321,3.986473674,4.369079189,4.790490871,4.92086486,5.014611737,5.366556334,6.065211394
200410,2.215920653,2.848701074,3.352460534,3.861645351,4.305596975,4.63706878,4.823241977,4.935602926,5.286590652,5.928789511
200411,2.623757306,3.347475202,3.782978032,4.217397752,4.634520617,4.867975085,5.053250731,5.175755105,5.516539097,6.016907188
200412,2.735632599,3.348589879,3.642956945,4.056148891,4.386448387,4.664326374,4.807956438,4.964873549,5.372402213,5.779390805
200501,2.934311891,3.551171354,3.741311187,3.979968435,4.277156042,4.4093793,4.561147148,4.686405003,4.992167062,5.31635822
200502,3.221090091,3.906501731,4.100088667,4.318403766,4.536311451,4.577813875,4.690809444,4.861672808,5.134831648,5.349834157
200503,3.397184017,4.101317668,4.244791227,4.45048436,4.603688323,4.64292491,4.707754927,4.912182011,5.248697905,5.474981058
200504,3.350261086,3.863095336,3.92241669,4.05189932,4.206935436,4.278916055,4.302102313,4.607750069,5.057911424,5.272567836
200505,3.344047438,3.718596247,3.717977474,3.85730055,3.954381907,3.884012919,3.885262018,4.451075972,4.928127814,5.115571876
200506,3.470764564,3.705747028,3.672094471,3.759779178,3.877631299,3.855916688,3.948163087,4.259573909,4.562671372,4.74948452
200507,3.833049846,4.094344007,4.140748468,4.264629365,4.224859214,4.146948387,4.256916701,4.549990413,4.791849256,5.01840351
200508,3.728072928,3.816892814,3.827433143,3.856566705,3.932124887,3.996775857,4.111235339,4.347599812,4.531403557,4.71087863
200509,4.049771692,4.177915296,4.187159629,4.226919044,4.27842105,4.319717781,4.371286162,4.542236928,4.751838949,4.984327541
200510,4.296875069,4.375621555,4.460315137,4.49657235,4.508305396,4.544034043,4.601088256,4.795399343,4.956014851,5.151833885
200511,4.357223484,4.338487349,4.348529541,4.422993064,4.40836198,4.53556624,4.61965379,4.735181697,4.888856093,5.210051415
200512,4.363561696,4.323322397,4.292960855,4.289957732,4.244573933,4.347079173,4.388574283,4.51799066,4.710452667,4.868149553
200601,4.525493008,4.393233181,4.39566971,4.469581496,4.424563099,4.515961012,4.56150085,4.619230805,4.610650279,4.869611053
200602,4.665505687,4.567930537,4.552627045,4.55817512,4.446544732,4.525723901,4.562490859,4.611919863,4.526851416,4.720272015
200603,4.799381571,4.732141841,4.741724675,4.801535209,4.76406381,4.865501945,4.930623163,4.971902299,5.011320441,5.24355195
200604,4.858470329,4.748664118,4.825164944,4.916869535,4.951125517,5.084888697,5.192615805,5.271883517,5.387260326,5.650922901
200605,5.023196234,4.910111942,4.935764432,4.964640201,5.020926385,5.134660633,5.277781574,5.280660751,5.333521042,5.724749572
200606,5.188965327,4.982461381,4.97708936,4.96548622,5.001176593,5.105979221,5.172796058,5.207078898,5.275468909,5.584206996
200607,5.032571332,4.758184028,4.766124293,4.773306941,4.841338064,4.89978578,5.037224849,5.089505389,5.161024512,5.435719458
200608,4.925848597,4.494249482,4.505048219,4.572541119,4.644369923,4.692978177,4.812945144,4.810879942,4.82505958,5.133870974
200609,4.849680063,4.399968719,4.390066671,4.443039023,4.541210668,4.534358697,4.700739535,4.698162862,4.778550968,5.027286491
200610,4.848535704,4.394683571,4.376230256,4.401205442,4.465672217,4.522511596,4.667163738,4.65645602,4.663456345,4.976947987
200611,4.795896798,4.27411325,4.230931042,4.243610931,4.303982821,4.331050557,4.530034096,4.525481122,4.556564775,4.861266304
200612,4.929676585,4.551482745,4.484919832,4.527072039,4.598650838,4.613121177,4.805225238,4.745485259,4.780415134,5.084945447
200701,4.973742469,4.720686486,4.600002358,4.655799934,4.692796135,4.688957225,4.864016701,4.840414204,4.834062482,5.165282692
200702,4.829404835,4.347497227,4.318900562,4.350055384,4.452320557,4.441645667,4.715388016,4.725786677,4.688429018,4.960479047
200703,4.829714774,4.291386241,4.315105586,4.452075235,4.487440503,4.572415178,4.872565342,4.937184851,4.841621781,5.195872408
200704,4.842269128,4.256230686,4.259797567,4.40088648,4.480034799,4.537074391,4.833788891,4.907546269,4.796023905,5.148845243
200705,4.960277957,4.750591199,4.669088617,4.763097137,4.753712511,4.759029979,5.05342499,4.999328907,4.979303498,5.350448287
200706,4.913079903,4.732057627,4.802245832,4.919747315,4.874625878,4.891868279,5.311349726,5.390807754,5.246302474,5.5415156
200707,4.711306824,4.264626613,4.369136153,4.594112812,4.626616686,4.794249398,5.154429483,5.126202315,5.052325075,5.318986003
200708,4.297889212,4.021355891,4.085630669,4.367866077,4.351199079,4.519769843,4.993968965,5.293568102,5.052632471,5.41757065
200709,4.030281713,3.881838559,4.114372841,4.438018365,4.551644523,4.660193738,5.15081182,5.266944574,5.231715494,5.595196027
200710,4.018830263,3.79191123,3.965061251,4.372512227,4.426688664,4.558013938,4.994995203,5.040926301,5.089718851,5.55520426
200711,3.16024307,2.832683118,3.100449388,3.91976763,3.983371749,4.223813199,5.108331167,5.030421108,4.808658756,5.353375205
200712,3.212008035,2.819711907,3.122154666,3.99961902,4.031018171,4.325580733,5.101952959,5.330226658,5.0224008,5.567162484
200801,2.06871975,2.081591704,2.509888782,3.488889125,3.78355669,4.158125056,5.179824789,5.142906249,4.900553634,5.655834523
200802,1.636048536,1.60072658,2.31166151,3.284385401,3.776736567,4.177231574,5.41912616,5.368824099,5.277151157,5.712026068
200803,1.456996022,1.629621271,2.193586437,3.466289438,3.423006132,3.50903632,5.031223772,5.520589079,5.947079766,6.55117412
200804,1.896817733,2.528605814,2.9461197,3.869155539,3.866695002,4.004793744,4.910514621,5.200031449,5.616102046,5.864572912
