model,benchmark,target_group,target_name,maturity_months,horizon,n_oos,rmse_model,rmse_benchmark,mae_model,mae_benchmark,mse_model,mse_benchmark,oos_r2,source_used,run_tag
DLNSModel,RandomWalk,yield,m001,1,12,267,0.09044955670833588,0.013771881349384785,0.0610223263502121,0.008944378234446049,0.00818112213164568,0.0001896647154353559,-42.1346549987793,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m002,2,12,267,0.08383159339427948,0.01370145007967949,0.05543306842446327,0.008946191519498825,0.007027735933661461,0.00018772973271552473,-36.43539047241211,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m003,3,12,267,0.0777871310710907,0.013637025840580463,0.050283025950193405,0.008947226218879223,0.006050837226212025,0.0001859684707596898,-31.53689956665039,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m004,4,12,267,0.07228584587574005,0.013572907075285912,0.0455990731716156,0.008946766145527363,0.005225243046879768,0.00018422381253913045,-27.36355972290039,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m005,5,12,267,0.06729942560195923,0.013505378738045692,0.041433561593294144,0.008938822895288467,0.0045292130671441555,0.00018239524797536433,-23.831859588623047,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m006,6,12,267,0.06280183792114258,0.01343332976102829,0.03776434808969498,0.008934306912124157,0.003944071009755135,0.00018045435717795044,-20.85633659362793,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m007,7,12,267,0.058769237250089645,0.01335805281996727,0.03455905616283417,0.008926412090659142,0.0034538230393081903,0.00017843757814262062,-18.35591697692871,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m008,8,12,267,0.055179137736558914,0.013281818479299545,0.031755950301885605,0.00891115702688694,0.003044737037271261,0.00017640669830143452,-16.25975799560547,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m009,9,12,267,0.0520084947347641,0.013206169940531254,0.02933690883219242,0.008890715427696705,0.002704883459955454,0.00017440291412640363,-14.509393692016602,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m010,10,12,267,0.04923304542899132,0.013131076470017433,0.027402730658650398,0.008866170421242714,0.002423892728984356,0.0001724251633277163,-13.057650566101074,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m011,11,12,267,0.046826839447021484,0.013055257499217987,0.025997551158070564,0.008839907124638557,0.0021927529014647007,0.00017043975822161883,-11.865266799926758,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m012,12,12,267,0.044762518256902695,0.0129770552739501,0.025021683424711227,0.008817334659397602,0.0020036830101162195,0.00016840397438500077,-10.89807415008545,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m013,13,12,267,0.04301154613494873,0.012895188294351101,0.024334566667675972,0.00879143550992012,0.001849993015639484,0.00016628588491585106,-10.125375747680664,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m014,14,12,267,0.04154447093605995,0.012809153646230698,0.023945946246385574,0.008764400146901608,0.001725942944176495,0.00016407441580668092,-9.519268989562988,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m015,15,12,267,0.040331173688173294,0.012719050981104374,0.023867381736636162,0.008733478374779224,0.0016266035381704569,0.00016177425277419388,-9.054774284362793,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m016,16,12,267,0.039341043680906296,0.012625259347259998,0.02390037477016449,0.008703531697392464,0.0015477178385481238,0.0001593971683178097,-8.709819793701172,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m017,17,12,267,0.03854386880993843,0.012528304941952229,0.024066798388957977,0.008672394789755344,0.001485629822127521,0.00015695842739660293,-8.465116500854492,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m018,18,12,267,0.037910737097263336,0.01242884248495102,0.02426886186003685,0.008640210144221783,0.0014372240984812379,0.00015447611804120243,-8.30385971069336,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m019,19,12,267,0.03741500526666641,0.012327787466347218,0.024516301229596138,0.00860583409667015,0.0013998824870213866,0.00015197433822322637,-8.211308479309082,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m020,20,12,267,0.03703270107507706,0.012226451188325882,0.024813324213027954,0.008569901809096336,0.0013714209198951721,0.00014948610623832792,-8.174236297607422,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m021,21,12,267,0.03674270585179329,0.012126530520617962,0.025114620104432106,0.008533105254173279,0.0013500264612957835,0.00014705274952575564,-8.180559158325195,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m022,22,12,267,0.03652627766132355,0.012029673904180527,0.02541276067495346,0.008498002775013447,0.0013341690646484494,0.00014471306349150836,-8.219409942626953,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m023,23,12,267,0.03636695444583893,0.011936911381781101,0.025692880153656006,0.008462502621114254,0.0013225554721429944,0.00014248985098674893,-8.28175163269043,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m024,24,12,267,0.03625030815601349,0.011848566122353077,0.02599506452679634,0.008428234606981277,0.001314084860496223,0.0001403885253239423,-8.360343933105469,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m025,25,12,267,0.036164041608572006,0.01176443137228489,0.026329606771469116,0.008397863246500492,0.0013078378979116678,0.00013840185420121998,-8.449568748474121,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m026,26,12,267,0.0360979288816452,0.011683886870741844,0.026630651205778122,0.00836759153753519,0.001303060562349856,0.00013651321933139116,-8.545307159423828,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m027,27,12,267,0.03604358807206154,0.011605987325310707,0.026913180947303772,0.008339431136846542,0.0012991402763873339,0.0001346989447483793,-8.644769668579102,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m028,28,12,267,0.03599417954683304,0.011529696173965931,0.027164394035935402,0.008311509154736996,0.0012955808779224753,0.000132933899294585,-8.746053695678711,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m029,29,12,267,0.03594409301877022,0.01145410630851984,0.02738027833402157,0.008283048868179321,0.0012919778237119317,0.00013119654613547027,-8.847651481628418,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m030,30,12,267,0.03588876873254776,0.011378612369298935,0.027565186843276024,0.00825489778071642,0.0012880037538707256,0.0001294728135690093,-8.948062896728516,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m031,31,12,267,0.035824477672576904,0.011302904225885868,0.027712374925613403,0.0082249091938138,0.0012833931250497699,0.00012775564391631633,-9.045686721801758,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m032,32,12,267,0.03574812039732933,0.011226821690797806,0.02781953290104866,0.00819322094321251,0.0012779280077666044,0.00012604153016582131,-9.138943672180176,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m033,33,12,267,0.035657498985528946,0.011150307022035122,0.027899323031306267,0.008162219077348709,0.001271457294933498,0.00012432933726813644,-9.226527214050293,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m034,34,12,267,0.03555138409137726,0.011073501780629158,0.02794499136507511,0.008133374154567719,0.0012639010092243552,0.0001226224412675947,-9.307256698608398,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m035,35,12,267,0.035429585725069046,0.010996830649673939,0.0279573742300272,0.008104709908366203,0.0012552555417641997,0.00012093028635717928,-9.379993438720703,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m036,36,12,267,0.03529255837202072,0.010920963250100613,0.027942761778831482,0.008077418431639671,0.0012455645482987165,0.00011926743172807619,-9.443459510803223,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m037,37,12,267,0.035141050815582275,0.010846741497516632,0.02790762297809124,0.008050340227782726,0.0012348935706540942,0.00011765179806388915,-9.496172904968262,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m038,38,12,267,0.03497594967484474,0.010775065049529076,0.02784867398440838,0.008024830371141434,0.001223317114636302,0.0001161020336439833,-9.536569595336914,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m039,39,12,267,0.03479810059070587,0.010706711560487747,0.027770187705755234,0.008001072332262993,0.001210907706990838,0.00011463367263786495,-9.563281059265137,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m040,40,12,267,0.03460831940174103,0.010642149485647678,0.027672316879034042,0.007981239818036556,0.0011977358954027295,0.0001132553443312645,-9.575535774230957,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m041,41,12,267,0.03440723195672035,0.010581497102975845,0.027556676417589188,0.007965993136167526,0.0011838575592264533,0.00011196808918612078,-9.573169708251953,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m042,42,12,267,0.034195270389318466,0.010524604469537735,0.027424857020378113,0.007952735759317875,0.0011693164706230164,0.00011076730879722163,-9.556512832641602,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m043,43,12,267,0.033972762525081635,0.010471045970916748,0.027278060093522072,0.007940889336168766,0.001154148718342185,0.00010964279499603435,-9.526443481445312,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m044,44,12,267,0.033739954233169556,0.010420059785246849,0.027117149904370308,0.007929175160825253,0.0011383845703676343,0.00010857765300897881,-9.484519958496094,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m045,45,12,267,0.03349711745977402,0.010370563715696335,0.02694283425807953,0.00791659951210022,0.0011220569722354412,0.00010754859977168962,-9.433022499084473,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m046,46,12,267,0.033244628459215164,0.010321390815079212,0.02675727568566799,0.007902943529188633,0.001105205388739705,0.00010653110075509176,-9.374485969543457,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m047,47,12,267,0.03298310190439224,0.010271642357110977,0.026559904217720032,0.007888604886829853,0.0010878851171582937,0.00010550663864705712,-9.311058044433594,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m048,48,12,267,0.03271329775452614,0.010220908559858799,0.02635146863758564,0.007872493006289005,0.0010701599530875683,0.00010446696978760883,-9.244003295898438,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m049,49,12,267,0.03243629261851311,0.010169219225645065,0.026133082807064056,0.007854730822145939,0.001052113133482635,0.00010341302549932152,-9.173893928527832,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m050,50,12,267,0.03215321525931358,0.010116908699274063,0.02590731717646122,0.007835832424461842,0.0010338292922824621,0.00010235184890916571,-9.100738525390625,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m051,51,12,267,0.031865283846855164,0.01006449293345213,0.025677142664790154,0.00781582947820425,0.001015396323055029,0.00010129401198355481,-9.024248123168945,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m052,52,12,267,0.031573690474033356,0.010012605227530003,0.0254430640488863,0.007794676814228296,0.000996897928416729,0.00010025226947618648,-8.943893432617188,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m053,53,12,267,0.03127957880496979,0.009961945936083794,0.02520485408604145,0.007772834040224552,0.0009784119902178645,9.924035839503631e-05,-8.859012603759766,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m054,54,12,267,0.030983982607722282,0.009913238696753979,0.024962587282061577,0.007752216886729002,0.0009600071352906525,9.827230678638443e-05,-8.768847465515137,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m055,55,12,267,0.030687687918543816,0.009867144748568535,0.0247171800583601,0.007732690311968327,0.0009417341789230704,9.73605492617935e-05,-8.672646522521973,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m056,56,12,267,0.030391113832592964,0.00982412789016962,0.024469217285513878,0.007716543041169643,0.0009236197802238166,9.651348227635026e-05,-8.569852828979492,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m057,57,12,267,0.030094213783740997,0.009784226305782795,0.02421874925494194,0.0077012344263494015,0.0009056617273017764,9.573108400218189e-05,-8.460476875305176,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m058,58,12,267,0.029796764254570007,0.009746990166604519,0.02396649494767189,0.007685993332415819,0.0008878471562638879,9.500381565885618e-05,-8.34538459777832,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m059,59,12,267,0.029498577117919922,0.0097117330878973,0.023714449256658554,0.007670385763049126,0.0008701660553924739,9.431775833945721e-05,-8.225898742675781,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m060,60,12,267,0.029199684038758278,0.009677877649664879,0.02345908060669899,0.007655096240341663,0.000852621509693563,9.366130689159036e-05,-8.103241920471191,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m061,61,12,267,0.028900345787405968,0.009645032696425915,0.023202190175652504,0.0076397438533604145,0.0008352299337275326,9.302664693677798e-05,-7.978394508361816,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m062,62,12,267,0.028600847348570824,0.00961281731724739,0.022950978949666023,0.007623310666531324,0.0008180084405466914,9.24062478588894e-05,-7.852306365966797,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m063,63,12,267,0.028301430866122246,0.009580660611391068,0.022697310894727707,0.007605536375194788,0.0008009709999896586,9.178905747830868e-05,-7.726214408874512,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m064,64,12,267,0.02800227515399456,0.009547813795506954,0.022442150861024857,0.00758611224591732,0.0007841274491511285,9.116074215853587e-05,-7.601591110229492,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m065,65,12,267,0.02770368754863739,0.009513642638921738,0.02218461222946644,0.0075653973035514355,0.0007674943190068007,9.050939115695655e-05,-7.479720115661621,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m066,66,12,267,0.027406157925724983,0.009477922692894936,0.021925197914242744,0.007542784325778484,0.0007510975119657815,8.983100997284055e-05,-7.361227035522461,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m067,67,12,267,0.027110213413834572,0.009440870955586433,0.021664589643478394,0.00751859787851572,0.0007349636871367693,8.913004421629012e-05,-7.245969772338867,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m068,68,12,267,0.026816457509994507,0.009402924217283726,0.021404867991805077,0.00749330036342144,0.0007191223558038473,8.84149776538834e-05,-7.133490562438965,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m069,69,12,267,0.026525376364588737,0.009364482015371323,0.021146459504961967,0.007467376533895731,0.0007035955786705017,8.769353007664904e-05,-7.023346900939941,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m070,70,12,267,0.026237331330776215,0.009325800463557243,0.02089252695441246,0.007441879250109196,0.0006883975584059954,8.697054727235809e-05,-6.915295124053955,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m071,71,12,267,0.025952482596039772,0.009286993183195591,0.020644523203372955,0.0074165817350149155,0.0006735313800163567,8.624824113212526e-05,-6.809218883514404,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m072,72,12,267,0.02567102201282978,0.009248143993318081,0.020400352776050568,0.007392020430415869,0.0006590013508684933,8.552816871087998e-05,-6.705079555511475,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m073,73,12,267,0.025393085554242134,0.009209328331053257,0.02015766315162182,0.0073684449307620525,0.0006448088097386062,8.481172699248418e-05,-6.602826118469238,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m074,74,12,267,0.025118866935372353,0.00917048193514347,0.019916627556085587,0.007344821933656931,0.0006309574819169939,8.409774454776198e-05,-6.502668380737305,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m075,75,12,267,0.024848535656929016,0.00913146324455738,0.01967768743634224,0.007321133743971586,0.0006174497539177537,8.33836238598451e-05,-6.404928207397461,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m076,76,12,267,0.024582291021943092,0.009092352353036404,0.019443552941083908,0.007297099102288485,0.0006042890017852187,8.267086377600208e-05,-6.309576511383057,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m077,77,12,267,0.024320458993315697,0.009053616784512997,0.019215432927012444,0.007272735238075256,0.0005914847133681178,8.196796989068389e-05,-6.2160468101501465,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m078,78,12,267,0.024063456803560257,0.009015914052724838,0.018994703888893127,0.007250216789543629,0.0005790499853901565,8.128670742735267e-05,-6.123550891876221,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m079,79,12,267,0.02381165698170662,0.00897975917905569,0.018778743222355843,0.007230285555124283,0.0005669950041919947,8.063606946961954e-05,-6.031530857086182,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m080,80,12,267,0.023565318435430527,0.008945428766310215,0.018566135317087173,0.007210544776171446,0.0005553241935558617,8.002069080248475e-05,-5.939757347106934,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m081,81,12,267,0.023324577137827873,0.008912974037230015,0.018358903005719185,0.007190946955233812,0.0005440358654595912,7.944110257085413e-05,-5.848291873931885,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m082,82,12,267,0.023089414462447166,0.008882285095751286,0.01815498247742653,0.007172184530645609,0.0005331210559234023,7.889498374424875e-05,-5.757350444793701,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m083,83,12,267,0.02285955287516117,0.008853139355778694,0.017953533679246902,0.0071542952209711075,0.0005225591594353318,7.837807788746431e-05,-5.667159557342529,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m084,84,12,267,0.02263444848358631,0.008825212717056274,0.017756640911102295,0.007137043867260218,0.0005123182199895382,7.788438233546913e-05,-5.577932834625244,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m085,85,12,267,0.02241346798837185,0.00879816897213459,0.017562007531523705,0.0071202488616108894,0.000502363545820117,7.740777800790966e-05,-5.489832878112793,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m086,86,12,267,0.022196205332875252,0.008771930821239948,0.01736973226070404,0.00710355956107378,0.0004926715628243983,7.694676605751738e-05,-5.402758598327637,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m087,87,12,267,0.021982664242386818,0.0087467972189188,0.017182903364300728,0.007086628582328558,0.00048323755618184805,7.650645420653746e-05,-5.316298007965088,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m088,88,12,267,0.021773144602775574,0.008723060600459576,0.016997789964079857,0.00706907594576478,0.000474069791380316,7.609179010614753e-05,-5.230235576629639,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m089,89,12,267,0.021568015217781067,0.008700522594153881,0.01681685447692871,0.007050541695207357,0.0004651792405638844,7.569909212179482e-05,-5.145110130310059,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m090,90,12,267,0.02136746421456337,0.008678575046360493,0.01663905568420887,0.007031742949038744,0.0004565685521811247,7.531766459578648e-05,-5.061905384063721,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m091,91,12,267,0.021171411499381065,0.00865661446005106,0.016463952139019966,0.007011984474956989,0.0004482286749407649,7.493697194149718e-05,-4.981409072875977,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m092,92,12,267,0.02097964659333229,0.008634282276034355,0.016291286796331406,0.006991510279476643,0.00044014560990035534,7.455083687091246e-05,-4.903965950012207,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m093,93,12,267,0.020792081952095032,0.00861144345253706,0.016122978180646896,0.006970351096242666,0.00043231065501458943,7.415696018142626e-05,-4.829670429229736,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m094,94,12,267,0.02060874179005623,0.008588144555687904,0.01595848612487316,0.006948864087462425,0.00042472025961615145,7.375622226390988e-05,-4.758432865142822,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m095,95,12,267,0.020429665222764015,0.008564584888517857,0.015796132385730743,0.00692771514877677,0.0004173711931798607,7.335210830206051e-05,-4.689968585968018,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m096,96,12,267,0.02025485597550869,0.008541105315089226,0.015637677162885666,0.006907840259373188,0.00041025917744264007,7.29504827177152e-05,-4.623803615570068,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m097,97,12,267,0.020084382966160774,0.008518250659108162,0.015481182374060154,0.006888338830322027,0.0004033824079670012,7.256059325300157e-05,-4.559248924255371,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m098,98,12,267,0.019918326288461685,0.00849668774753809,0.015327353961765766,0.006869937293231487,0.00039673972059972584,7.219370309030637e-05,-4.495489120483398,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m099,99,12,267,0.019756680354475975,0.00847707036882639,0.015177853405475616,0.006853941828012466,0.00039032642962411046,7.186071889009327e-05,-4.431707859039307,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m100,100,12,267,0.019599325954914093,0.008459891192615032,0.015036184340715408,0.006840565241873264,0.00038413360016420484,7.156976062105969e-05,-4.3672614097595215,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m101,101,12,267,0.01944606564939022,0.008445356972515583,0.014896554872393608,0.006829483900219202,0.00037814947427250445,7.132405880838633e-05,-4.301850318908691,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m102,102,12,267,0.019296690821647644,0.00843330193310976,0.014761671423912048,0.006820307113230228,0.0003723622940015048,7.112057937774807e-05,-4.235647678375244,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m103,103,12,267,0.019151026383042336,0.008423224091529846,0.01463189534842968,0.006812332663685083,0.00036676181480288506,7.095070759532973e-05,-4.169248104095459,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m104,104,12,267,0.0190089400857687,0.008414472453296185,0.014504515565931797,0.006804781500250101,0.0003613398293964565,7.080334034981206e-05,-4.103429317474365,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m105,105,12,267,0.018870297819375992,0.008406403474509716,0.014380255714058876,0.006796914152801037,0.00035608813050203025,7.06676219124347e-05,-4.038914680480957,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m106,106,12,267,0.018734917044639587,0.008398414589464664,0.014258520677685738,0.006788925267755985,0.0003509970847517252,7.053336594253778e-05,-3.9763269424438477,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m107,107,12,267,0.018602564930915833,0.008389944210648537,0.014137610793113708,0.00678131403401494,0.00034605542896315455,7.039115735096857e-05,-3.916177749633789,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m108,108,12,267,0.018473004922270775,0.008380504325032234,0.014016639441251755,0.0067721218802034855,0.00034125189995393157,7.023284706519917e-05,-3.8588647842407227,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m109,109,12,267,0.01834602653980255,0.008369801566004753,0.013897453434765339,0.006761491764336824,0.0003365767188370228,7.005358202150092e-05,-3.804561138153076,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m110,110,12,267,0.018221542239189148,0.008357817307114601,0.01377954427152872,0.006749271415174007,0.0003320246178191155,6.985310756135732e-05,-3.753183364868164,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m111,111,12,267,0.01809956505894661,0.008344749920070171,0.013666726648807526,0.006736086681485176,0.0003275942581240088,6.963485066080466e-05,-3.704458236694336,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m112,112,12,267,0.01798020675778389,0.008330904878675938,0.013554089702665806,0.006722140125930309,0.0003232878225389868,6.940396997379139e-05,-3.658059597015381,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m113,113,12,267,0.0178635586053133,0.008316601626574993,0.013444332405924797,0.0067076790146529675,0.000319106737151742,6.916585698490962e-05,-3.613645553588867,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m114,114,12,267,0.017749687656760216,0.008302097208797932,0.013338345102965832,0.006693176459521055,0.00031505138031207025,6.892481906106696e-05,-3.5709424018859863,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m115,115,12,267,0.017638646066188812,0.008287548087537289,0.013234053738415241,0.006678567733615637,0.0003111218102276325,6.868344644317403e-05,-3.5297932624816895,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m116,116,12,267,0.017530476674437523,0.008273081853985786,0.013130784034729004,0.006663814187049866,0.0003073176194448024,6.844388553872705e-05,-3.4900670051574707,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m117,117,12,267,0.017425311729311943,0.008258858695626259,0.013029837049543858,0.006648944225162268,0.00030364151461981237,6.820874841650948e-05,-3.451650619506836,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m118,118,12,267,0.017323285341262817,0.008245044387876987,0.012930721044540405,0.006634039804339409,0.00030009623151272535,6.798075628466904e-05,-3.414429187774658,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m119,119,12,267,0.017224512994289398,0.00823177769780159,0.012835719622671604,0.006619207561016083,0.0002966838364955038,6.776216469006613e-05,-3.3783111572265625,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m120,120,12,267,0.01712902821600437,0.008219129405915737,0.01274306420236826,0.006604540161788464,0.00029340360197238624,6.755408685421571e-05,-3.3432397842407227,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m121,121,12,267,0.01703677326440811,0.008207090198993683,0.012652989476919174,0.006590094417333603,0.000290251657133922,6.73563263262622e-05,-3.3091964721679688,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m122,122,12,267,0.016947686672210693,0.008195614442229271,0.01256429124623537,0.006575913168489933,0.00028722407296299934,6.716809002682567e-05,-3.276198387145996,mat,dlns_lee2023_h12
