Time,12 m,24 m,36 m,48 m,60 m,72 m,84 m,96 m,108 m,120 m
200407,2.06760400388503,2.66971171124605,3.10625408387405,3.44098815719209,3.7246945294806,3.97156947472795,4.17021071145904,4.33370963742573,4.49280767782581,4.68611437338045
200408,1.93448721433267,2.37092535950943,2.72783137340047,3.06032048539381,3.34789383568722,3.59974447474748,3.80079939453447,3.96451716826869,4.12315146088882,4.32717078580497
200409,2.17939128698985,2.58969892979515,2.88060872670011,3.15707496359884,3.39947580870785,3.63131165250294,3.8155335393034,3.96541831403751,4.12110031620302,4.31551142395125
200410,2.21592065258632,2.53231086341787,2.80569408710844,3.06968190308806,3.31686491738751,3.53689889455111,3.72066219207992,3.87252978376113,4.02964765802515,4.21956184329013
200411,2.62375730612136,2.98561625389914,3.25140351339698,3.49290207311005,3.72122578183662,3.91235066573224,4.07533638930976,4.21288872878075,4.35773876969029,4.5236556114953
200412,2.73563259945809,3.04211123915682,3.24239314098484,3.44583207841923,3.63395534011209,3.80568384578661,3.94886564472123,4.07586663273867,4.21992614168857,4.37587260799995
200501,2.93431189078113,3.24274162246595,3.40893147719162,3.55169071670921,3.69678378170388,3.81554970147993,3.92206362237405,4.0176062949013,4.12589082453046,4.24493756403875
200502,3.22109009130601,3.56379591126585,3.7425601632277,3.8865210638275,4.0164791411802,4.1100349301351,4.19300271775883,4.27658647908187,4.37194705338297,4.46973576373623
200503,3.39718401726879,3.74925084243523,3.9144309705313,4.04844431788297,4.15949311886031,4.2400650840366,4.30687791879872,4.38254093027884,4.47878059418869,4.57840064059209
200504,3.35026108609838,3.6066782109661,3.71192437070086,3.79691810806025,3.87892157363805,3.94558732058401,3.99651803374291,4.07292203820361,4.18236530328864,4.29138555660871
200505,3.34404743751108,3.53132184242376,3.59354038633735,3.65948042718074,3.71846072313285,3.74605275570961,3.76593979316713,3.85158181550532,3.97119803755893,4.08563542140355
200506,3.47076456392957,3.58825579575792,3.61620202099341,3.65209631034977,3.69720330799956,3.72365553795337,3.75572804491331,3.81870877791762,3.90137128842527,3.98618261160949
200507,3.83304984599203,3.96369692671441,4.02271410715765,4.08319292172115,4.11152618015845,4.11742988129357,4.13735656983016,4.18893580025998,4.25592618419677,4.33217391678601
200508,3.72807292846638,3.77248287116035,3.7907996284378,3.80724139765266,3.83221809555534,3.85964438921066,3.89558595341361,3.95208768573735,4.01645611591513,4.08589836735879
200509,4.04977169237975,4.11384349431772,4.13828220574696,4.16044141536425,4.18403734223013,4.20665074869353,4.23017009351632,4.26917844779172,4.32280739231851,4.38895940721099
200510,4.29687506852662,4.33624831182706,4.37760392037972,4.40734602783623,4.42753790137571,4.44695392498797,4.46897311513867,4.5097763936249,4.55935844443046,4.618605988465
200511,4.35722348408169,4.34785541652231,4.34808012466706,4.3668083595693,4.37511908361163,4.40186027631749,4.43297363545171,4.47074964313596,4.51720591537371,4.58649046530858
200512,4.36356169585719,4.34344204630185,4.32661498253163,4.31745066984769,4.30287532254098,4.31024263098722,4.32143286694057,4.34600259111495,4.38649704397488,4.43466229488018
200601,4.52549300767956,4.45936309431825,4.43813196619534,4.44599434854809,4.44170809861106,4.45408358417558,4.4694289078485,4.48815414494563,4.50176482655069,4.53854944918065
200602,4.66550568731807,4.61671811227298,4.5953544233205,4.58605959759122,4.55815662440757,4.55275117050968,4.55414255450852,4.56136471807858,4.55752990678674,4.57380411765671
200603,4.79938157130212,4.76576170593462,4.75774936214167,4.76869582389328,4.76776942121066,4.78405817517051,4.80499603057456,4.82585931418753,4.84646610602739,4.88617469037505
200604,4.85847032855426,4.80356722335138,4.81076646342175,4.83729223130543,4.86005888838278,4.89753052310998,4.93968556344377,4.98121030769583,5.02632697639916,5.08878656885007
200605,5.02319623418305,4.96665408823516,4.95635753608157,4.95842820237636,4.97092783890039,4.99821663798635,5.03815448601934,5.06846776915353,5.09791813282437,5.16060127671349
200606,5.18896532653939,5.08571335355803,5.04950535554256,5.02850057157515,5.02303577576165,5.0368596832593,5.05627916530781,5.0751291318609,5.09738910707206,5.14607089598161
200607,5.03257133242869,4.89537768038428,4.85229321796383,4.83254664865002,4.83430493173671,4.84521840641947,4.87264789819453,4.89975508450719,4.92878502085555,4.97947846456721
200608,4.92584859670582,4.71004903931762,4.64171543239269,4.62442185406216,4.62841146787929,4.63917258607031,4.66399723722443,4.68235757537625,4.6982133537107,4.74177911575769
200609,4.84968006321741,4.62482439135054,4.54657181787879,4.52068861919279,4.52479302899354,4.52638730692152,4.55129476813695,4.56965327982129,4.59286413400854,4.63630636971684
200610,4.84853570418508,4.62160963772909,4.5398165103941,4.50516374335311,4.49726543799721,4.50147313098676,4.52514321775562,4.54155731803293,4.55510165440357,4.59728628762487
200611,4.79589679802023,4.53500502384675,4.43364702991061,4.38613800526585,4.36970696840555,4.36326423314027,4.38708849922907,4.40438757702068,4.42129615460707,4.46529316952725
200612,4.9296765846335,4.74057966488518,4.65535972063538,4.62328780014725,4.61836040777913,4.61748720269809,4.64430692208561,4.65695421422743,4.6706720941587,4.71209942939807
200701,4.97374246944062,4.84721447757788,4.76481043776412,4.7375578118347,4.72860547638636,4.72199743454753,4.74228590121772,4.75455193902891,4.76338644377747,4.80357606861571
200702,4.82940483508263,4.5884510308944,4.49860087475179,4.46146450203334,4.45963571302581,4.45663737204072,4.49360174977154,4.52262486566412,4.54104754925958,4.58299069904549
200703,4.82971477396802,4.56055050761589,4.4787355338161,4.47207045916564,4.47514446787565,4.4913562529751,4.54581469419996,4.594735963744,4.62216772126825,4.67953818996098
200704,4.84226912776899,4.54924990689971,4.45276579372756,4.43979596537494,4.44784373200807,4.4627155084756,4.51572599167547,4.56470352637438,4.5904057906549,4.64624973585776
200705,4.96027795692927,4.85543457802257,4.79331925759121,4.78576372756281,4.77935348433838,4.77596623345392,4.81560319871561,4.83856891219611,4.85420608835152,4.90383030822994
200706,4.9130799025712,4.82256876497885,4.81579445404988,4.8417826693941,4.84835131104912,4.85560413896583,4.92071065144162,4.97947278930396,5.00912053208628,5.06236003888406
200707,4.71130682403491,4.48796671839868,4.44835652985778,4.48479560051691,4.51315981758431,4.56000808092758,4.64492542407455,4.70508503538572,4.74366726199683,4.80119913605255
200708,4.29788921154834,4.15962255121058,4.13495859055273,4.19318546221504,4.22478818558764,4.27395179513064,4.37681139086891,4.49140597970427,4.55376447875416,4.64014509586293
200709,4.03028171294122,3.95606013603922,4.00883103767369,4.1161278696118,4.20323120033337,4.27939162335136,4.40388022282108,4.51176326673347,4.59175795868926,4.69210176555107
200710,4.01883026326467,3.90537074686535,3.92526758158263,4.03707874291215,4.11500072709436,4.18883626228382,4.30400182531374,4.39611738472845,4.4731842142753,4.58138621880197
200711,3.16024306960433,2.99646309386628,3.03112519178042,3.25328580135201,3.39930299084167,3.53672135881783,3.76123704565298,3.91988505345291,4.01863768702722,4.15211143881201
200712,3.21200803537311,3.01585997128082,3.0512915362989,3.28837340732941,3.43690236004967,3.58501542219492,3.80172078456393,3.99278401874018,4.10718588332621,4.25318354337724
200801,2.06871975039755,2.0751557273563,2.22006674555655,2.53727234042818,2.7865292103116,3.01512851788775,3.3243708424008,3.55168776817926,3.70156175323189,3.89698903017782
200802,1.63604853567552,1.61838755767714,1.84947887519865,2.20820550657185,2.52191171866504,2.79779836124084,3.17227376111835,3.44684255329313,3.65021017590099,3.85639176506988
200803,1.4569960215674,1.54330864636394,1.76006790994343,2.18662329190273,2.43389985989142,2.61308926988057,2.95853705594764,3.27879355880872,3.57526980400769,3.87286023557279
200804,1.89681773311765,2.21271177335836,2.45718108218574,2.81017469646699,3.02147875759968,3.18536458866522,3.43181459329208,3.65284170020946,3.87098173859078,4.07034085596367
200805,2.22730536851755,2.62636353432443,2.94973161997757,3.24749966497723,3.43445720197814,3.59241130774708,3.82257289807196,4.01788538833359,4.20889140239803,4.37920963182545
200806,2.30740933179495,2.56210427618933,2.90720617953173,3.16912930597201,3.31558048090892,3.45177695276994,3.70502907279738,3.91506956823295,4.12771995212691,4.31008231444154
200807,2.18972083401641,2.43944036133874,2.8029734729946,3.03644803612539,3.227973601648,3.39135308465184,3.63113412588783,3.87255808357479,4.10574212034716,4.30417633939489
200808,2.15006724761762,2.29417325454005,2.62293107171086,2.87838115794181,3.08344449948479,3.24046591019865,3.46834414044724,3.71842046195868,3.9157441684571,4.09491930236473
200809,1.80757136513144,1.86919564806126,2.28301045191465,2.68099049381174,2.9496231024924,3.11054948442082,3.51331834028801,3.83977613868696,4.05309888386742,4.25750938715355
200810,1.36815193164916,1.38979135676833,1.79677915118492,2.19750675981604,2.78554809319294,3.13064272206934,3.66938984818884,4.1176056072256,4.53740107169987,4.91620053894683
200811,0.778460738810025,0.834469607410567,1.16184701765856,1.28452135622587,1.83248031023616,2.24453355379289,2.93148937397,3.17877471741098,3.42046633338951,3.75131617027091
200812,0.358375017912496,0.594006352925695,1.01832566969845,1.10989516373232,1.40194263487079,1.8710440875801,2.16688537402778,2.38355430459193,2.51363482610062,2.91578662968924
200901,0.535861457438897,0.840822241725957,1.34647275902794,1.51766625988386,1.79418494573661,2.30580293674311,2.81507450618186,3.10905112222813,3.186932066754,3.61910786192205
200902,0.695906525739142,0.930349838143097,1.38117519808907,1.66072979909184,1.96098720243084,2.48759935168818,2.93929305046868,3.19490929368606,3.25585336810214,3.64951096205525
200903,0.559087149788237,0.760001954224378,1.13416910364529,1.35581915269049,1.62775010196675,2.03969846191547,2.37848426821321,2.64999061758256,2.79343400390526,3.13962257657836
200904,0.493219564407835,0.922414815856752,1.37375079545088,1.70471121481648,2.04989397130978,2.43349116721403,2.81326813925335,3.12190809854904,3.29927277621608,3.6896184147829
200905,0.495973908124701,0.913164669373198,1.38269751241237,1.87175217806352,2.39110467713455,2.7934230165822,3.15876898911406,3.43863518179272,3.62269212642642,3.97946190978475
200906,0.522072025554452,1.09799914033132,1.61781554586936,2.16014517415659,2.61371044895672,3.01283689905424,3.31066319217738,3.57232434383969,3.67605786319379,3.96795861657638
200907,0.526320866942589,1.10870935852448,1.59207773147786,2.09634799691122,2.57149484799599,2.97732759390659,3.22789771110698,3.49188094318567,3.63306239661259,3.92481463189379
200908,0.419757639606065,0.969919705766906,1.46700053473092,1.95470548500986,2.44426502239687,2.8731652852752,3.14404980403871,3.42612024069031,3.57691880704534,3.83830662054791
200909,0.399344151377268,0.92802011792702,1.40953983678433,1.88693194283655,2.3744665162004,2.78543387170605,3.04063127027225,3.29169388146282,3.44663421901897,3.64436680746877
200910,0.379159826769895,0.8796983616247,1.38993877133802,1.89312799809871,2.36174504605134,2.76755036432131,3.07620039464803,3.32733477200113,3.50459507244962,3.70546964002793
200911,0.287638180128661,0.658335540646197,1.08435133948336,1.57240759377711,2.04085856593099,2.44850091909236,2.78637863438391,3.08101132630097,3.31533826978914,3.54573045443675
200912,0.553211752935287,1.14296676393889,1.65922142786906,2.19746590682691,2.71049854124636,3.1191029872146,3.44496484032177,3.69853280294872,3.91337969387511,4.12625072366651
201001,0.308745434600544,0.806760885592725,1.3337436281442,1.84724718303236,2.36109550155208,2.80428971360537,3.16141854483824,3.43584789294889,3.67322117379153,3.90130287704472
201002,0.334771730224677,0.798832069436614,1.32674606367972,1.84114547354124,2.3390205176942,2.78837759707641,3.1563656591476,3.43431945955615,3.69243946395224,3.92116618539314
201003,0.436101042872563,0.990440136580354,1.56835087626184,2.11638288681279,2.59356760218443,3.01742499555764,3.36427861390777,3.62259652922745,3.88889114944117,4.12513759500094
201004,0.449963067335076,0.937487359855456,1.48402488651737,1.99296223091727,2.46540505555012,2.86293955123521,3.18875884806816,3.44743990286012,3.6990563250494,3.94484428620863
201005,0.423086147959925,0.748321895880972,1.25190332905231,1.76928097096195,2.17063211487493,2.57146919413096,2.83700270347542,3.08940988026531,3.38746146727513,3.64149839943448
201006,0.351886993974055,0.579770725145513,0.958063984791313,1.44020791891625,1.83598197581723,2.21044688197343,2.46772867711694,2.67824261054208,2.98909847143549,3.24857665221842
201007,0.32290488805445,0.523230068483686,0.797914741479026,1.21061749339442,1.64849669217029,2.07305751344464,2.35861864413993,2.56891944035166,2.93111831810078,3.20486363436717
201008,0.285414598870235,0.454034687693643,0.687603881225125,1.02231853174295,1.36143268825902,1.71076210548489,1.96640131233394,2.16060442808896,2.48464144091217,2.70943948527863
201009,0.267801778323712,0.403073184837329,0.63821721542984,0.961915652949968,1.30494854277673,1.66643955643198,1.974170153829,2.24988258084003,2.55618094869689,2.78658452076241
201010,0.241063796332576,0.313526131187634,0.499524226994218,0.840843503990557,1.20657848252587,1.60476606816247,1.97865644592355,2.29394051561022,2.61758404193948,2.89273510391987
201011,0.29542276346669,0.445866485861585,0.710590185667175,1.09824664366641,1.48978560734047,1.86509095273037,2.19584216631292,2.45400110837272,2.74361707252976,3.01669510927394
201012,0.322812954057074,0.582452771474809,1.0085674570068,1.55318119023043,2.04290796976048,2.45524284026057,2.74927991727337,2.97688708799961,3.26960723729324,3.53894047339439
201101,0.285944734799467,0.551815492876774,0.955507852979827,1.45182577928654,1.96443932571154,2.43149729904591,2.76884500041141,3.04143739696432,3.33469371527578,3.61151796796809
201102,0.290273479548697,0.659496210364,1.15128040537422,1.6666265029871,2.16329547615808,2.57614141987088,2.8798688249463,3.1322279401331,3.40262800403115,3.63278528617442
201103,0.343750930089311,0.817015171199072,1.30574686276229,1.82715906301269,2.29520883452533,2.68589087708176,2.97155270314029,3.20820180790943,3.45151784066697,3.67896442642851
201104,0.250329955973426,0.582873211360824,1.02284003588954,1.51422291245444,1.99807261078997,2.4165317833884,2.7385037007798,3.01736966349448,3.30375826478988,3.55869705331987
201105,0.212065423113206,0.450259811375272,0.806244187730055,1.23963531534807,1.71219864606316,2.11072743371524,2.42995864208634,2.72508095290319,3.02887226140296,3.28290400606278
201106,0.217441685168348,0.469419493035811,0.835672301083726,1.3181506140242,1.77314895974371,2.20789582592658,2.52332760645527,2.8250756633416,3.15763163710443,3.43096442983492
201107,0.271417351726394,0.354871116341955,0.564975108881035,0.930561938027127,1.36544316246077,1.77021173270786,2.11955633620407,2.44710662323681,2.78291927505358,3.06011059931583
201108,0.118614251890759,0.208573226239697,0.349149279515213,0.645108904847103,0.98461470306608,1.30773376440382,1.57657182366812,1.86376957611497,2.167639322721,2.42461243163033
201109,0.178944513388832,0.291614022873344,0.440729014005333,0.684908308521147,0.972982299491901,1.22291733666547,1.45285472760124,1.6603017102864,1.86665374401868,2.05908493284225
201110,0.151340871615833,0.249717290896982,0.415946530086239,0.662769843670494,0.990443042238645,1.29949611390119,1.58591267156537,1.82961124443345,2.0751353891039,2.29659357267267
201111,0.141654346677051,0.27288345872957,0.432354797258603,0.671289937037487,0.978207040281729,1.266249506958,1.53970740792476,1.78503721453002,2.01269300536135,2.20086393639914
201112,0.152564594676941,0.264464504675863,0.406526775560557,0.615520367153151,0.876804397872412,1.12543270740189,1.35946026303755,1.58909792861718,1.803822975911,1.9986110599773
201201,0.139316075983911,0.218224641930418,0.309017011884361,0.472093338236827,0.726049945309346,0.99416559960663,1.23168129655841,1.46515162125203,1.70696315063798,1.91292236195098
201202,0.198653859924032,0.311250741578818,0.454352166006397,0.640914623126474,0.887198064154449,1.13711291833262,1.39299253196926,1.6309930200216,1.8615819218167,2.05705104563046
201203,0.234681807910932,0.365190718198985,0.55381086870663,0.800909422347141,1.07757721854584,1.35926591996738,1.63124138882621,1.90693830604286,2.13403814110954,2.32826142185588
201204,0.20741318566933,0.280190053172641,0.413024980762573,0.613739425005815,0.840237467677105,1.07563024056175,1.32673606482324,1.60570989239802,1.83577649131975,2.03472718163948
201205,0.208324355275606,0.284339601272272,0.382784418709323,0.535096787204665,0.687797058969945,0.838612122583137,1.00005569073577,1.23568931512776,1.45045867055629,1.63095598780556
201206,0.250170716154019,0.332496715683129,0.4409910602615,0.594805180675173,0.762882515197165,0.934721581843902,1.10858269850695,1.34243535488802,1.55081934756312,1.72838232267631
201207,0.181616218908927,0.221099658579251,0.298024288190201,0.439158132062317,0.6127708259321,0.791906717081023,0.971712797621683,1.17648718294454,1.38085634016064,1.55260154671597
201208,0.19739153268802,0.237027163873543,0.31592695482211,0.437778962939369,0.617822754372299,0.805425622571591,1.01017331970555,1.233443025897,1.43868721872108,1.61782085438686
201209,0.195917830880805,0.250900258699558,0.33410122768314,0.470595013226784,0.637997266768967,0.836570514669749,1.05469531564564,1.29383449714997,1.51456627385369,1.71109921866797
201210,0.213262571380266,0.298633506967621,0.402594648952056,0.55733798779201,0.740891645834254,0.939350807967155,1.15274483527221,1.3754699640057,1.58574943491575,1.77487547087039
201211,0.207684982613743,0.271971296973242,0.352783091962801,0.473097624013786,0.63799918215202,0.839226755022493,1.05132589717137,1.27749889314339,1.48840164915329,1.67591003017539
201212,0.189305317930486,0.266876842643546,0.383086869665683,0.548872849835207,0.737052901566895,0.952266456609109,1.1936193796177,1.42753631504938,1.64240598249464,1.83257847367354
201301,0.173923260235827,0.278482760064048,0.432111719583933,0.652739952285887,0.888311296071489,1.13945522582104,1.40694245600913,1.65845260365237,1.88518197191841,2.07683828836602
201302,0.177995990865387,0.247966305067447,0.368766182543551,0.558106340237721,0.770443533611169,1.01018998589591,1.25651304287639,1.52167973454804,1.76064581933218,1.95467127153019
201303,0.175198184554311,0.265445409163695,0.378947805129575,0.563403369137302,0.765867101313667,0.992975471281192,1.23870330918568,1.50270839033765,1.73776876201863,1.93570118767827
201304,0.139322972476741,0.224867931920213,0.325991461141472,0.489929437422116,0.673839329887916,0.885867769002182,1.11498430935593,1.35548191946953,1.5745552625247,1.75834799645112
201305,0.165258337016588,0.311874534314048,0.51602151651658,0.770345249793855,1.02548112462465,1.28597270324623,1.54526502940081,1.80619858992629,2.02022353858234,2.20686081885001
201306,0.188690111716174,0.384327913234149,0.698148880386568,1.07675687074143,1.41499957512721,1.69769559159434,1.96458765312786,2.22052913583807,2.41893473815794,2.59612330416799
201307,0.145588683964562,0.328563648312263,0.633866970196546,1.03317681706579,1.40003734882213,1.72371768198188,2.02120714185643,2.30392054832715,2.51878194986697,2.71112827985671
201308,0.170845568704008,0.432556793982143,0.829082498899755,1.2856960655967,1.66103844565404,1.99732914641142,2.28053456635591,2.55735632315549,2.75041196088164,2.91797622629018
201309,0.125986687736339,0.328395867752488,0.656465254607737,1.05518063988312,1.39585628381222,1.74019325551644,2.03204687033503,2.33194297358797,2.55953158471857,2.75166277099778
201310,0.146049023851438,0.316519870219352,0.619302513946514,1.00504948304913,1.34481493622547,1.68587625875134,1.99127092390231,2.27981616134771,2.50515583167698,2.69931565814494
201311,0.168435214297826,0.302206892809925,0.595545281317779,1.00433817323058,1.3891626105618,1.78514354916856,2.13397794394384,2.43594189318107,2.67823130060279,2.89168388131402
201312,0.16538170490399,0.391889012640447,0.819216263090987,1.32418209424311,1.76227360290481,2.1495068318934,2.49939421761425,2.7739769277945,2.97978666936326,3.16623880220478
201401,0.147513355222919,0.344806706581878,0.722693610264058,1.14265310484766,1.51686610905803,1.85969768309371,2.16649950119886,2.42051291735233,2.61104267906604,2.7812409535634
201402,0.147442391359045,0.334706202436955,0.716299105396914,1.1498907453646,1.53267999998637,1.8686798017429,2.16348611807522,2.39966007472933,2.59409030479291,2.75563628628709
201403,0.138963211506018,0.427812343941579,0.910851094785052,1.3693807818622,1.74357620265627,2.0753012975498,2.34193111765482,2.53723855173842,2.68506668759421,2.81487238710134
201404,0.116432641449761,0.417554992540629,0.885235242444015,1.32917207487965,1.69776310143109,2.01062133685003,2.27312828425976,2.46761317207974,2.61802130998396,2.74133868147113
201405,0.127703880743063,0.379264665691155,0.807451869999449,1.21333371894337,1.55604965339994,1.85198438350248,2.0896838749348,2.2774841113301,2.43046130336858,2.55827621806336
201406,0.140119627918485,0.455610581588222,0.895093056314761,1.31077184844765,1.64671222379969,1.93234899772464,2.16681230642618,2.34479326736335,2.49159060412149,2.61688760218477
201407,0.151136912027661,0.537631389534292,1.03691302011792,1.48369280543356,1.7828864835817,2.05296737261987,2.26245437766608,2.4067557025008,2.53019255483895,2.63924972040662
201408,0.148629430099809,0.531171614658512,0.985580591305818,1.38104634478399,1.65969962066612,1.89329440905955,2.06832948271712,2.19706233591654,2.31989182517724,2.41713718933727
201409,0.151974214351354,0.599334593658003,1.10240105229699,1.51680933940084,1.79544170965693,2.05133425228499,2.22913378848292,2.35890956771933,2.47376541019189,2.56688719871392
201410,0.16734119276837,0.526908230922686,0.980253906610719,1.37367560854245,1.6520834834109,1.91060963965308,2.06795599985331,2.20104611306578,2.32266621717002,2.42921480758103
201411,0.178056698975194,0.486011891570978,0.901091862367096,1.25444062600487,1.50922232920302,1.75435168802512,1.91250492468161,2.0319622639802,2.14531677283346,2.2560102209678
201412,0.300823522148004,0.685768945822668,1.11752262560345,1.45506839699552,1.66293584743854,1.87904881307859,1.99155218429111,2.07366613482452,2.15434488253056,2.22862675667144
201501,0.202406662529106,0.462674763503933,0.771606822824291,1.00493094016001,1.17696572130164,1.36575860630885,1.47031680963216,1.53614329684068,1.62675166854392,1.70331428759479
201502,0.276293620478452,0.639188456745855,1.02811663496408,1.32410222800298,1.52003997619671,1.72088698587206,1.83052470495326,1.90124830037995,1.98772928662104,2.05997892865685
201503,0.289484701534411,0.575824748538586,0.898684314281622,1.1898609957733,1.39077831685659,1.59899788683752,1.71788725888277,1.80868636950187,1.90810183373073,1.97981973091501
201504,0.26784758821611,0.596782196992232,0.921120572375058,1.22669551442686,1.45828717176072,1.68678787366609,1.80810663580959,1.91472138869526,2.01515674105676,2.10257665019323
201505,0.300578641406627,0.618789699706839,0.950954847297222,1.27387008054644,1.52055555967958,1.75181292761223,1.88205612508748,2.00209293158873,2.11100043942805,2.19492631071025
201506,0.322272788318915,0.656985392021587,1.02619314907763,1.39669468264067,1.68891994030982,1.94931330536703,2.09974297981562,2.24742690367881,2.35179181747824,2.42148559995312
201507,0.358658279092669,0.677101384371987,0.991295936313447,1.31884127295844,1.5798071806651,1.80333562241494,1.93474391007987,2.0786579667367,2.17571134759966,2.23280944410878
201508,0.435156957366955,0.767594777639407,1.08708543914162,1.38937931468982,1.61036265897798,1.84358950567423,1.9701106353555,2.11133605698785,2.21180143816546,2.28802750627304
201509,0.361936258077107,0.645251829122545,0.919458437637417,1.18894388142323,1.41029502408542,1.62389049606156,1.75551212902507,1.90911905370926,2.02972758138972,2.10725427706947
201510,0.461710886103171,0.763857174638492,1.0445748813412,1.35526771449169,1.57180963953353,1.78162573641703,1.91103036689742,2.031531558511,2.13800079448918,2.20761752807613
201511,0.679177562178545,0.952662056658098,1.22480392799894,1.49535566513145,1.71162060655947,1.88679802101035,2.00791853430091,2.10862538227685,2.20957333492519,2.27616867290665
201512,0.783884531409826,1.07823009281417,1.32016554534073,1.61009236202233,1.81263890888268,1.97964702938832,2.09938423457023,2.19857439208388,2.28973867527653,2.35468943363677
201601,0.628238702066946,0.815631200868984,0.986965225669356,1.20346810087112,1.38266087873446,1.53925225612901,1.6784649759042,1.80305928704895,1.93084468429257,2.00994777462199
201602,0.662388845524012,0.78462981460157,0.904352099353862,1.13320577247789,1.28389875434716,1.42777730820778,1.52720832674438,1.63036218184302,1.7481689801636,1.81937312981146
201603,0.600592468692059,0.734329108953543,0.865980317036804,1.07990969886307,1.25015214364949,1.42777655183496,1.5428608591407,1.65347140764001,1.76163115087675,1.83930111517698
201604,0.587594225575634,0.782246845260305,0.942475378499995,1.16237772942178,1.3292547574926,1.50127668871709,1.6226969184929,1.72179635977419,1.81319833512212,1.8898814533914
201605,0.712957514583498,0.878615935565144,1.03214012709178,1.25848521632214,1.41406121859721,1.56626707132437,1.66783207260928,1.75688636435929,1.83398624569232,1.90019936909068
201606,0.496421278670064,0.585513684820391,0.711000988059004,0.885724070260391,1.02112184576951,1.17028173799944,1.27528644672747,1.36084134105989,1.44983126239233,1.51330697797528
201607,0.564637908597134,0.657252816944323,0.765217625381435,0.926197040934399,1.05080250297718,1.18180447869588,1.28374813932788,1.35989699605014,1.43583038632944,1.48443403661125
201608,0.657201747487873,0.813316600038814,0.943602322457702,1.11880954382277,1.23934356901491,1.36212617333131,1.45275480229422,1.50939422362026,1.56230117239735,1.60558848485719
201609,0.652816981452672,0.781974021645128,0.905749449574471,1.0708290371404,1.19677004534906,1.3185591493378,1.41940830358601,1.49595593868194,1.5763215916651,1.64294880690068
201610,0.680839112353345,0.861845531790838,1.00849678285594,1.20474150346737,1.36110858776263,1.50949656734673,1.61810069176515,1.70937574302971,1.80556487666794,1.88553031881889
201611,0.858635008836558,1.11937654822347,1.40888752019678,1.71193454740348,1.91702995503518,2.09504466552444,2.21823520922473,2.317126536823,2.39771406533565,2.46582644342859
201612,0.894813096194417,1.18857099971135,1.45831514065173,1.76453180524641,1.97366283698461,2.14998454452621,2.26431277377204,2.3729129503507,2.46655936692758,2.54581592187949
201701,0.8566732834665,1.20505213136866,1.48694427347254,1.75823068416309,1.94937903252699,2.14076113133743,2.26172099839699,2.37383437090514,2.47063318637539,2.53654230129383
201702,0.929036462237942,1.2548620992979,1.53752911717797,1.79823119361407,1.96688958600215,2.12176721459243,2.23229862696484,2.32631291603544,2.40791461026049,2.46282356860435
201703,1.0609883376899,1.26072164397991,1.51580592107943,1.78031703675623,1.94709668539661,2.11035525390546,2.22027724535803,2.31552122500293,2.39453537177932,2.45127951408811
201704,1.10979847831038,1.26403190107195,1.45923948447096,1.68903626224304,1.83795947906388,1.99605851987711,2.10833133558223,2.1942817552246,2.27900478625131,2.34081152185515
201705,1.17852955687715,1.27767989826015,1.44589093509981,1.64248505181545,1.7795535996242,1.91584159486659,2.02712328952505,2.11900069242831,2.2024000728826,2.27053741122604
201706,1.2656090544335,1.38058745729484,1.55582867231787,1.74843888691759,1.90056234734188,2.03140143936059,2.14063605645041,2.21901927519841,2.28495665296493,2.33067429433486
201707,1.23475879657961,1.34831529543005,1.51534537835599,1.70819086316802,1.85539160258118,1.9989465121008,2.11630899014228,2.20198518241539,2.27915023246748,2.34649962812693
201708,1.22703334196971,1.3218516999605,1.43711297896845,1.59685163751763,1.72550420909766,1.84365522442864,1.9445081334053,2.02556667602867,2.09383330305849,2.15211496672816
201709,1.3335538303815,1.48205485082608,1.63928539204841,1.80561841068764,1.94697346967962,2.07146932314258,2.17321199242658,2.24661713219486,2.31003636148407,2.35625472468469
201710,1.44645952377216,1.59828180999358,1.73946771158974,1.89196337159673,2.02809547148131,2.14051968954617,2.23316911650536,2.3001956117573,2.34955245087282,2.38460195268561
201711,1.63454922133347,1.77922946888631,1.90107377027808,2.03641513925382,2.13958253802228,2.23452380854467,2.30407917583175,2.35993942525705,2.39643463918995,2.43174493481857
201712,1.76390019659436,1.8708681399528,1.97552871269042,2.10965439619303,2.19390805639866,2.2744431058655,2.33210707217504,2.36868558545334,2.39638202028745,2.41881244077945
201801,1.89311790528914,2.12826729685166,2.29183026689036,2.41916499927715,2.50993452138078,2.59556612479762,2.64250599795406,2.67527047300501,2.68691929913165,2.70407649008148
201802,2.04532867781425,2.2517301586815,2.41026461366405,2.54908994521435,2.63681433552333,2.7298179782328,2.7874609182521,2.82511584575321,2.85719441725348,2.88149952670942
201803,2.09065150267577,2.26569193486828,2.38422175745116,2.48427204710132,2.55266474512139,2.63300923434753,2.67719731793181,2.70321009553453,2.72045862676822,2.7440814542594
201804,2.2465557751767,2.48187219263383,2.63277448790532,2.72391908028086,2.79185866585658,2.86234426395481,2.89719899840464,2.92089047996802,2.93333655690924,2.94988844539734
201805,2.2430310237817,2.42098863809995,2.55015443053725,2.64105653013782,2.69117808214952,2.75873058734003,2.79636923215941,2.82630255453406,2.84930188502848,2.86489301174603
201806,2.32394016859215,2.52306100734901,2.61741611113739,2.69035109751103,2.73372220024559,2.78913015895113,2.81239537923833,2.82131549782003,2.84422916386424,2.86138053756685
