Time,CP
198204,3.9861160526936597
198205,5.679649310614568
198206,3.909571924272763
198207,3.1589884530706622
198208,4.511597024833899
198209,12.090150259365576
198210,4.733112961775258
198211,1.9814658989765779
198212,-0.8869170008717308
198301,-4.754338765390797
198302,-4.4566646926797695
198303,-5.942899644190763
198304,-8.47966471387315
198305,-4.737421422491933
198306,-6.791416747116654
198307,-3.7518694615682393
198308,-4.365917059851762
198309,-4.047460105183998
198310,0.1650114135813855
198311,2.562750219861469
198312,2.7099035799957423
198401,1.5424346106918279
198402,5.276570146516678
198403,3.5450495002402285
198404,4.077290084447905
198405,2.90628908920658
198406,4.883463098803143
198407,3.6198908636146303
198408,4.106259293277513
198409,4.564477971113755
198410,5.936744711220497
198411,13.097308451050196
198412,14.990331063822028
198501,17.427073323051093
198502,16.469573441518836
198503,16.07955225552499
198504,12.761525352393475
198505,15.722352586997328
198506,13.389563947366232
198507,11.742325203320846
198508,8.837289899164741
198509,8.813121910084986
198510,5.454274193244172
198511,4.378213823015831
198512,5.011908403048061
198601,1.5510186229415885
198602,-1.8434416073717275
198603,-1.9931351454501418
198604,0.37708468227132114
198605,3.1124743565500084
198606,1.671878934212828
198607,0.9811781669017362
198608,1.119614862121587
198609,3.8308341946023607
198610,1.7378034652410919
198611,2.4209344148239973
198612,3.301389212033218
198701,3.035061655566542
198702,1.9658206779407936
198703,3.511081545326138
198704,1.912805864516611
198705,1.1826086743726383
198706,2.1692831126456844
198707,2.9251411788031167
198708,2.4018134354023855
198709,4.062522140957039
198710,6.698090222534906
198711,5.487035291311253
198712,5.003380745424773
198801,3.8422811726729087
198802,3.2626465981362562
198803,5.025211810414813
198804,5.524288913098757
198805,4.422094976469696
198806,3.9572011943922565
198807,3.430660851819946
198808,3.0886780292373404
198809,2.660877965470653
198810,1.1903074370831248
198811,1.199234609326018
198812,-0.12286192795544465
198901,-0.20806083739655257
198902,0.1337105827347395
198903,-2.2995111327029543
198904,-1.0227987854842464
198905,-2.1301147006634205
198906,-0.03795862980690644
198907,-1.0435199516241247
198908,-0.3730976288759778
198909,0.0766316288805564
198910,-0.27996808557541153
198911,-0.08389126293804887
198912,0.8175621615332859
199001,0.6125380832648224
199002,1.5265772403497548
199003,0.7657403102033931
199004,1.399211131162814
199005,0.6121659636146007
199006,0.49188785680334446
199007,0.7165930858740085
199008,2.532901719785551
199009,2.5929435926148767
199010,2.014648738310185
199011,1.8270415323497795
199012,2.819982295551487
199101,3.3193024447264596
199102,3.237577876409858
199103,5.054554810215284
199104,5.699539379750342
199105,5.837953598231817
199106,5.5822397473461125
199107,5.660798843970916
199108,6.721584964463005
199109,6.521758526007378
199110,7.233690945261254
199111,7.996484257512104
199112,7.868980325977972
199201,8.353774829504744
199202,8.834316502423203
199203,9.235316436013315
199204,8.632525736443739
199205,6.890272041080419
199206,6.947998221490901
199207,6.600364503248858
199208,6.552228294628925
199209,6.163958805472654
199210,6.536834762082891
199211,7.36251687591508
199212,7.163763253148398
199301,3.8063062011670326
199302,3.4801392597736704
199303,4.883335546426658
199304,3.552685926078047
199305,3.697943637868509
199306,3.0689029719372996
199307,4.004439583887065
199308,2.1884068773013152
199309,3.8494137027017046
199310,3.7855365092116364
199311,4.560952409538784
199312,3.8761937504496444
199401,3.0335441543358836
199402,4.525076424104387
199403,5.614722193734767
199404,5.232990318844826
199405,4.341490861173013
199406,5.345663450192464
199407,3.9839304271540548
199408,4.084323033815035
199409,3.990824890840806
199410,4.0471074358963035
199411,3.320049529307576
199412,0.8374750636614241
199501,1.5411576651574233
199502,1.7253692038413455
199503,-0.08648395616922179
199504,0.0701998796814134
199505,-0.8411756416446664
199506,-0.32491310553139935
199507,0.3688970194291221
199508,-0.15289061882906396
199509,-0.27884647966184417
199510,0.08387461505336959
199511,-0.8154153584940882
199512,-0.8446358862732359
199601,-0.16428519665654348
199602,0.8746481340732198
199603,2.4038494607147505
199604,2.1274161677650363
199605,2.8576719016428482
199606,1.103996242890032
199607,1.0327509951627707
199608,2.372781519402602
199609,1.158727504524144
199610,1.0807975014649036
199611,0.07213601018714294
199612,1.0927900496228575
199701,1.4650992125857072
199702,1.9379054180705542
199703,1.856378810513096
199704,1.4689194049060466
199705,1.9440936108203202
199706,1.7442408316163374
199707,0.04827914467718516
199708,1.5331955168647713
199709,1.4762153489385892
199710,0.4548577667425605
199711,0.8444049746336143
199712,-0.0410628348287605
199801,0.3187681898811172
199802,0.26620488021600913
199803,-0.13450147146116606
199804,0.1702463386096507
199805,-0.31004321841237825
199806,-0.6395021007311642
199807,-0.3257980528625497
199808,-0.9138541781149794
199809,-2.3013834613332667
199810,-0.8868866512165272
199811,-1.1772591083209143
199812,-0.18831045431349333
199901,-0.7885945201387184
199902,0.02332866984942362
199903,0.7331951498184608
199904,0.533606220433353
199905,1.1006665016884294
199906,-0.02621922566960917
199907,1.1905680061814063
199908,0.1650452433132493
199909,0.21365196096185904
199910,0.4503895280150832
199911,-0.6716313523601146
199912,-0.26167696023250187
200001,-0.5412500274140755
200002,-0.5167326351800546
200003,-1.2281291384289033
200004,-0.15161497469739263
200005,-0.6797556839384955
200006,-0.7361906990657513
200007,-1.3043360447954995
200008,-1.5857923498311954
200009,-1.6633264639305054
200010,-1.6581187292529522
200011,-2.265322932491766
200012,-1.6028040420235166
200101,0.44744145488186027
200102,0.17194621879384747
200103,1.3634048099915694
200104,2.4467670803745523
200105,3.4526175748070753
200106,2.9632943934982485
200107,2.405681795266468
200108,2.1724445898264353
200109,3.2141030258490484
200110,3.6068827478346144
200111,5.674256587581456
200112,6.051642446817334
200201,5.510564261749125
200202,5.418876384194362
200203,5.88110679003814
200204,6.334271821206756
200205,5.721087294551183
200206,5.995713358415994
200207,4.532785267432885
200208,4.271074520174236
200209,3.011343616538435
200210,3.9233252887865144
200211,5.375641355983534
200212,4.030862312737253
200301,4.841760251068396
200302,3.653390355578281
200303,4.1531521512248455
200304,3.9075803209551463
200305,1.8461025474877266
200306,2.838799042148081
200307,5.4278165227612805
200308,5.221901225322285
200309,3.686464065145802
200310,4.447617763259854
200311,4.38182778829942
200312,4.498589816481208
200401,4.228603206563764
200402,3.847775682448008
200403,3.6322335534653427
200404,5.503089232229496
200405,5.402386470689202
200406,4.704557297215763
200407,4.4719470020981245
200408,3.7600985733237087
200409,3.429655928023236
200410,2.5911667942857783
200411,2.4500100284219792
200412,2.117439201807093
200501,1.2093086010051333
200502,1.3030940167953466
200503,1.5260511240117547
200504,0.7474510902953942
200505,-0.023327854565965592
200506,-0.6646126140942672
200507,-0.0487787385507907
200508,-1.0679929174690381
200509,-0.6611363266040852
200510,-0.6916082469794728
200511,-0.6493648171194357
200512,-1.023327778650721
200601,-1.2491110006188717
200602,-1.376512319382685
200603,-0.9219139388438604
200604,-0.8178973670044819
200605,-1.0415325941183313
200606,-1.4747881990568519
200607,-1.8170415811342044
200608,-2.208602591670144
200609,-2.4057268955870947
200610,-2.428066615087409
200611,-2.712623731962904
200612,-2.1900158811370383
200701,-1.8980339298216955
200702,-2.822284079451762
200703,-2.4532902828800154
200704,-2.79023200468448
200705,-1.448722870456026
200706,-1.3900309128984094
200707,-1.674404696288335
200708,-1.6322386669994104
200709,-0.7224964508448585
200710,-0.3722394712089726
200711,0.12618798407416545
200712,-0.1726125876342997
200801,1.3053121565508017
200802,1.1438725233293634
200803,3.6611611600131746
200804,3.8234565893524803
200805,3.5918789034768572
200806,3.0366818331696366
200807,1.5757694984531907
200808,0.4204962718748827
200809,1.225549626472979
200810,-0.9143152977158105
200811,-1.5854258374915755
200812,0.7695442840461305
200901,2.4157890415475642
200902,3.670912930298557
200903,1.5531173588494822
200904,3.1676599417311038
200905,3.4141162546856196
200906,4.619498313030734
200907,3.7577247852044784
200908,2.831954690157035
200909,2.5230369586957235
200910,3.689274818033168
200911,2.981376494834236
200912,4.567343842261115
201001,4.046453722971462
201002,4.4423567246818845
201003,6.005373320066188
201004,4.731807818896315
201005,5.66367479392116
201006,5.549911014620566
201007,4.785647140363859
201008,3.703510658894824
201009,1.852798767599125
201010,1.9149856012790853
201011,3.0237093008885187
201012,5.250234307232036
201101,3.871239674725813
201102,4.073958140403303
201103,4.85329601076584
201104,3.682915526339611
201105,2.1396594727568923
201106,3.8859926888840044
201107,1.0414059056131575
201108,0.6443414054540311
201109,0.047390390921789864
201110,0.0582176709711244
201111,-0.3398541546029672
201112,-0.4703482501260221
201201,-0.8064553958431672
201202,-0.4515882404437691
201203,-0.3459881793253039
201204,-1.0408310164101724
201205,-1.2293388005990884
201206,-1.2369997610079178
201207,-1.127077548441375
201208,-1.65550173982529
201209,-0.9987560596120514
201210,-0.6725967480543522
201211,-1.1116053485253234
201212,-0.48429358213897866
201301,-0.021461251323116298
201302,-0.6762943316783957
201303,-0.5921878793629507
201304,-0.6727311068478777
201305,0.04998287602760914
201306,1.089461184268683
201307,1.138747450598359
201308,2.0008453049387946
201309,1.515848328463724
201310,1.474139243463299
201311,1.7163656976123216
201312,2.7789135715891184
201401,1.7889485022049454
201402,2.057497700908932
201403,2.946751802608461
201404,2.662906441945828
201405,2.157758413590857
201406,2.737167415882655
201407,4.223391354723809
201408,3.412753848759494
201409,4.051978706350419
201410,3.3371517130619806
201411,2.967349615850119
201412,3.4644672116652124
201501,1.9429319482467142
201502,3.009959423386758
201503,2.34474256531659
201504,2.2441087165215876
201505,2.10584302475028
201506,1.83475377471843
201507,1.063258443886438
201508,1.660620807959142
201509,0.7179243909747077
201510,2.044590575387165
201511,1.3321215195613059
201512,1.849516399311037
201601,0.49748543563158165
201602,0.8420125392611117
201603,0.44730651943011424
201604,0.9171332997641635
201605,0.8220052476460582
201606,0.06299295624566037
201607,-0.17757066670543642
201608,0.421506777235261
201609,0.16635331352553528
201610,0.6433708457914458
201611,1.926068942560967
201612,2.027189195012638
201701,1.949902384849433
201702,1.8520384104561396
201703,1.4607344130348183
201704,1.260038523885025
201705,0.41930829700010275
201706,0.0580115440736062
201707,0.4197252156283895
201708,-0.2820050067577311
201709,-0.05806420088830677
201710,-0.41495622067536253
201711,-0.3191859913400936
201712,-0.13399099406472637
201801,0.06744760871307065
201802,0.5210722982975788
201803,-0.03435243089931639
201804,-0.07061317737469075
201805,-0.06681421297981949
201806,0.13271264595924315
201807,-0.06576906951935158
201808,-0.12283019496078573
201809,-0.07001572062897843
201810,-0.35229865007597105
201811,-0.69848557086992
201812,-1.7327256754727447
