Time,RV_5,RV_10,RV_20
202005,0.04073696255302025,0.06117225814289247,0.07884747568226004
202006,0.04793770812502867,0.0670088027009716,0.08212114031112502
202007,0.02247111290429541,0.036055163791982196,0.051510385592247195
202008,0.03180188415413489,0.05156946833425538,0.06594906452050042
202009,0.028882212227136255,0.04261584381564659,0.057004474061884414
202010,0.03308120377701094,0.05734973054024916,0.06673927414709424
202011,0.050254520131892876,0.08570054893395032,0.09977987691400558
202012,0.027970798356234148,0.04615223313263444,0.05887872498020092
202101,0.034422276447397114,0.05701464608573742,0.06594462438721765
202102,0.08924615407334402,0.08349672517838715,0.09231306196976101
202103,0.057689561982802215,0.07114827850265647,0.07378406083081025
202104,0.04035494651001527,0.0550853724196436,0.05358757716301244
202105,0.0412975790160339,0.04639394618185658,0.0493687505908179
202106,0.053564425680829995,0.06849617715930942,0.07399063388294645
202107,0.05560703912503115,0.0777952176538033,0.07922076884616294
202108,0.043366174236447105,0.05452820855954527,0.05502610573460302
202109,0.05044405311830615,0.0704061821722904,0.07884484453861855
202110,0.052010880206391094,0.06250663002677284,0.07478842437257871
202111,0.09998038837945458,0.08935470743587083,0.09007852264087877
202112,0.06178723990666362,0.06990582548087203,0.07355884653837146
202201,0.08481347356633898,0.0838202740230235,0.07916550645007353
202202,0.10328964940937929,0.09710922789796969,0.07780037296139115
202203,0.13849346851339023,0.12542204609198795,0.10267146839067388
202204,0.12895376026064012,0.12173384107390882,0.11679765216368612
202205,0.11662806478430285,0.11140280050032052,0.10595595288102896
202206,0.16532155059401588,0.14216871582110566,0.11329531519466221
202207,0.1408767015542381,0.12065440798029661,0.09219975916278321
202208,0.11970175226076889,0.11656797846458132,0.11643094717514743
202209,0.16353423177597737,0.15361793162746587,0.12161037035493096
202210,0.14631364668848587,0.13423142668215643,0.11299603752640955
202211,0.14762122534319733,0.13157709392113964,0.11892749253805007
202212,0.10944169221367865,0.1113343666556299,0.11500445712363971
202301,0.1333630019727541,0.12316957000869183,0.10663970120552219
202302,0.12845209816087638,0.10697179110033446,0.09061880338327576
202303,0.20222716992227344,0.1456788445145857,0.10634461725873454
202304,0.11759863236904988,0.09077673589924845,0.07058872476965765
202305,0.1382533509234648,0.10675175463507625,0.08647866412540396
202306,0.11889457977657814,0.0983948667016095,0.07954132738066338
202307,0.11955120606230556,0.09998445186822141,0.07497863100536793
202308,0.09759583662431846,0.10176256989701643,0.09307209517445467
202309,0.07699647994416507,0.08143417572904348,0.08910122432659248
202310,0.13225211394766656,0.14758661454007718,0.1533106487766542
202311,0.1481463874290208,0.14076789595535427,0.1275488164968493
202312,0.1260288059389735,0.11506031365234907,0.10862523352899699
